        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       1.9639284
                    -175                       1.9968106
                    -170                       2.0203082
                    -165                       2.0346692
                    -160                        2.040397
                    -155                       2.0382301
                    -150                       2.0291158
                    -145                       2.0141781
                    -140                       1.9946815
                    -135                       1.9719888
                    -130                       1.9475175
                    -125                       1.9226923
                    -120                       1.8988975
                    -115                       1.8774298
                    -110                        1.859453
                    -105                       1.8459565
                    -100                       1.8377202
                     -95                       1.8352852
                     -90                       1.8389336
                     -85                       1.8486797
                     -80                       1.8642621
                     -75                       1.8851613
                     -70                       1.9106126
                     -65                       1.9396336
                     -60                       1.9710592
                     -55                       2.0035806
                     -50                       2.0357897
                     -45                        2.066226
                     -40                       2.0934237
                     -35                       2.1159587
                     -30                       2.1324934
                     -25                       2.1418187
                     -20                       2.1428914
                     -15                        2.134868
                     -10                       2.1171321
                      -5                       2.0893168
                       0                       2.0513214
                       5                       2.0033051
                      10                       1.9457297
                      15                       1.8793368
                      20                       1.8051266
                      25                       1.7243499
                      30                       1.6384852
                      35                       1.5492073
                      40                       1.4583499
                      45                       1.3678608
                      50                       1.2797514
                      55                       1.1960412
                      60                       1.1186987
                      65                         1.04958
                      70                      0.99036924
                      75                      0.94252103
                      80                      0.90720977
                      85                      0.88528739
                      90                      0.87725559
                      95                      0.88323513
                     100                      0.90298056
                     105                      0.93587862
                     110                      0.98097534
                     115                       1.0370122
                     120                       1.1024724
                     125                       1.1756346
                     130                       1.2546311
                     135                       1.3375086
                     140                       1.4222879
                     145                       1.5070216
                     150                       1.5898477
                     155                       1.6690372
                     160                       1.7430363
                     165                       1.8105012
                     170                       1.8703257
                     175                       1.9216618
                     180                       1.9639284

