        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.2364899
                    -175                       2.2792847
                    -170                        2.251524
                    -165                       2.1529727
                    -160                       1.9834702
                    -155                       1.7429163
                    -150                        1.431276
                    -145                       1.0486277
                    -140                      0.59529769
                    -135                      0.07215782
                    -130                     -0.51878815
                    -125                      -1.1733139
                    -120                      -1.8830441
                    -115                      -2.6322464
                    -110                      -3.3929824
                    -105                      -4.1191082
                    -100                      -4.7422463
                     -95                      -5.1773643
                     -90                      -5.3464548
                     -85                      -5.2145925
                     -80                      -4.8101168
                     -75                      -4.2082049
                     -70                      -3.4948743
                     -65                       -2.741156
                     -60                      -1.9957843
                     -55                      -1.2885987
                     -50                     -0.63654577
                     -45                    -0.048710041
                     -40                       0.4703047
                     -35                       0.9183275
                     -30                       1.2944535
                     -25                       1.5984108
                     -20                       1.8302369
                     -15                       1.9901267
                     -10                       2.0783748
                      -5                       2.0953643
                       0                       2.0415759
                       5                       1.9177721
                      10                       1.7243951
                      15                       1.4624181
                      20                       1.1328417
                      25                      0.73681866
                      30                      0.27568118
                      35                     -0.24898787
                      40                     -0.83519465
                      45                      -1.4802059
                      50                      -2.1799205
                      55                      -2.9277276
                      60                      -3.7125394
                      65                      -4.5156209
                      70                      -5.3060449
                      75                      -6.0356092
                      80                      -6.6366666
                      85                      -7.0299081
                      90                      -7.1479546
                      95                      -6.9663317
                     100                      -6.5172243
                     105                      -5.8719625
                     110                      -5.1097342
                     115                      -4.2960775
                     120                      -3.4768949
                     125                      -2.6813469
                     130                      -1.9269854
                     135                      -1.2241332
                     140                     -0.57888225
                     145                    0.0050581148
                     150                      0.52529005
                     155                      0.98013499
                     160                       1.3683208
                     165                       1.6888258
                     170                       1.9408063
                     175                       2.1235657
                     180                       2.2364899

