        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.1254221
                    -175                       2.1968053
                    -170                       2.2521995
                    -165                       2.2913588
                    -160                       2.3145262
                    -155                       2.3223797
                    -150                       2.3160173
                    -145                       2.2969316
                    -140                       2.2669736
                    -135                       2.2283057
                    -130                       2.1833418
                    -125                        2.134676
                    -120                       2.0849977
                    -115                       2.0369947
                    -110                       1.9932464
                    -105                       1.9561107
                    -100                       1.9276097
                     -95                       1.9093229
                     -90                       1.9022956
                     -85                       1.9069735
                     -80                       1.9231593
                     -75                       1.9500212
                     -70                       1.9861267
                     -65                       2.0295146
                     -60                       2.0777942
                     -55                       2.1282639
                     -50                       2.1780399
                     -45                        2.224186
                     -40                       2.2638363
                     -35                       2.2943079
                     -30                       2.3131973
                     -25                        2.318461
                     -20                       2.3084796
                     -15                       2.2821043
                     -10                       2.2386879
                      -5                       2.1781008
                       0                       2.1006705
                       5                       2.0075212
                      10                       1.8997841
                      15                       1.7793234
                      20                       1.6483177
                      25                       1.5092595
                      30                       1.3648817
                      35                       1.2180797
                      40                       1.0718323
                      45                      0.92912332
                      50                       0.7928699
                      55                      0.66585657
                      60                      0.55067778
                      65                      0.44968786
                      70                      0.36495745
                      75                      0.29823476
                      80                      0.25091071
                      85                      0.22398743
                      90                       0.2180541
                      95                      0.23325647
                     100                      0.26929357
                     105                       0.3254132
                     110                      0.40042361
                     115                      0.49271925
                     120                      0.60032007
                     125                      0.72092302
                     130                      0.85196324
                     135                      0.99068199
                     140                       1.1341987
                     145                       1.2795846
                     150                       1.4239351
                     155                       1.5644405
                     160                       1.6984523
                     165                       1.8235444
                     170                       1.9375687
                     175                       2.0387033
                     180                       2.1254221

