        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.3506039
                    -175                       2.4001746
                    -170                       2.4379259
                    -165                       2.4641414
                    -160                       2.4793842
                    -155                       2.4844735
                    -150                       2.4804557
                    -145                       2.4685713
                    -140                       2.4502154
                    -135                       2.4268954
                    -130                       2.4001838
                    -125                       2.3716686
                    -120                       2.3429022
                    -115                       2.3153497
                    -110                       2.2903394
                    -105                       2.2690165
                    -100                        2.252302
                     -95                       2.2408595
                     -90                       2.2350711
                     -85                       2.2350248
                     -80                       2.2405057
                     -75                        2.251013
                     -70                       2.2657743
                     -65                       2.2837756
                     -60                       2.3037997
                     -55                       2.3244695
                     -50                       2.3442977
                     -45                       2.3617375
                     -40                       2.3752357
                     -35                       2.3832837
                     -30                       2.3844664
                     -25                       2.3775087
                     -20                       2.3613167
                     -15                       2.3350144
                     -10                       2.2979758
                      -5                       2.2498507
                       0                       2.1905852
                       5                       2.1203986
                      10                       2.0399208
                      15                       1.9500305
                      20                       1.8519387
                      25                       1.7471584
                      30                       1.6374824
                      35                       1.5249534
                      40                       1.4118227
                      45                       1.3004998
                      50                       1.1934908
                      55                       1.0933285
                      60                       1.0024924
                      65                      0.92332473
                      70                      0.85794331
                      75                      0.80815787
                      80                      0.77539379
                      85                      0.76062944
                      90                       0.7643561
                      95                      0.78653912
                     100                      0.82664345
                     105                      0.88364315
                     110                      0.95607163
                     115                       1.0420854
                     120                         1.13954
                     125                       1.2460735
                     130                       1.3591906
                     135                       1.4763455
                     140                       1.5950182
                     145                       1.7127831
                     150                       1.8273677
                     155                       1.9367019
                     160                       2.0389581
                     165                       2.1325808
                     170                       2.2163092
                     175                       2.2891906
                     180                       2.3506039

