        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                        1.339753
                    -175                       1.3308535
                    -170                       1.2906179
                    -165                       1.2188133
                    -160                       1.1159467
                    -155                      0.98330071
                    -150                      0.82297354
                    -145                      0.63792712
                    -140                      0.43203776
                    -135                      0.21014343
                    -130                     -0.02192612
                    -125                     -0.25735777
                    -120                     -0.48843237
                    -115                     -0.70670739
                    -110                     -0.90334056
                    -105                      -1.0695746
                    -100                      -1.1973694
                     -95                       -1.280118
                     -90                      -1.3133309
                     -85                      -1.2951439
                     -80                      -1.2265401
                     -75                      -1.1112014
                     -70                     -0.95505809
                     -65                     -0.76563347
                     -60                     -0.55133035
                     -55                     -0.32078143
                     -50                    -0.082338096
                     -45                      0.15627994
                     -40                      0.38818937
                     -35                      0.60743577
                     -30                      0.80901036
                     -25                      0.98882264
                     -20                       1.1436514
                     -15                       1.2710889
                     -10                       1.3694864
                      -5                       1.4379044
                       0                       1.4760687
                       5                       1.4843427
                      10                       1.4636668
                      15                       1.4155359
                      20                       1.3419778
                      25                       1.2455105
                      30                       1.1291054
                      35                      0.99614448
                      40                      0.85037267
                      45                      0.69584097
                      50                      0.53684067
                      55                      0.37782581
                      60                      0.22332249
                      65                     0.077824106
                      70                    -0.054327616
                      75                     -0.16907421
                      80                     -0.26278108
                      85                     -0.33238089
                      90                     -0.37551113
                      95                     -0.39063334
                     100                     -0.37713309
                     105                     -0.33536874
                     110                     -0.26668317
                     115                     -0.17336414
                     120                    -0.058557548
                     125                     0.073859718
                     130                      0.21943636
                     135                      0.37332014
                     140                      0.53043551
                     145                       0.6856544
                     150                      0.83395214
                     155                      0.97054333
                     160                       1.0909957
                     165                       1.1913222
                     170                        1.268054
                     175                        1.318296
                     180                        1.339753

