        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.7399558
                    -175                        1.787627
                    -170                       1.7651374
                    -165                       1.6718425
                    -160                       1.5067533
                    -155                       1.2684763
                    -150                      0.95513441
                    -145                      0.56427409
                    -140                     0.092777032
                    -135                     -0.46318753
                    -130                      -1.1080885
                    -125                      -1.8466615
                    -120                      -2.6828596
                    -115                      -3.6173157
                    -110                      -4.6416458
                    -105                      -5.7265556
                    -100                       -6.800133
                     -95                      -7.7201967
                     -90                      -8.2759441
                     -85                      -8.2854222
                     -80                      -7.7472259
                     -75                      -6.8419963
                     -70                      -5.7811707
                     -65                      -4.7080831
                     -60                      -3.6954789
                     -55                      -2.7731072
                     -50                      -1.9495605
                     -45                      -1.2242692
                     -40                      -0.5932512
                     -35                    -0.051673561
                     -30                      0.40508832
                     -25                      0.78107439
                     -20                        1.079662
                     -15                       1.3036093
                     -10                       1.4551374
                      -5                       1.5360152
                       0                       1.5476287
                       5                       1.4910521
                      10                       1.3669816
                      15                       1.1758593
                      20                      0.91776937
                      25                      0.59241058
                      30                      0.19903611
                      35                     -0.26360927
                      40                     -0.79733193
                      45                      -1.4044663
                      50                      -2.0876947
                      55                       -2.849524
                      60                       -3.691046
                      65                      -4.6092398
                      70                      -5.5914397
                      75                       -6.604829
                      80                      -7.5794103
                      85                      -8.3903032
                      90                      -8.8668991
                      95                      -8.8682781
                     100                      -8.3888244
                     105                      -7.5632089
                     110                      -6.5638168
                     115                      -5.5201993
                     120                      -4.5062581
                     125                      -3.5572636
                     130                      -2.6872855
                     135                      -1.9001354
                     140                      -1.1951675
                     145                     -0.57011505
                     150                    -0.022396378
                     155                      0.45032993
                     160                      0.84996839
                     165                       1.1779524
                     170                       1.4352768
                     175                       1.6225492
                     180                       1.7399558

