        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.1855076
                    -175                       2.2582859
                    -170                       2.3088284
                    -165                        2.337869
                    -160                       2.3465484
                    -155                       2.3363927
                    -150                       2.3092909
                    -145                       2.2674681
                    -140                       2.2134515
                    -135                       2.1500292
                    -130                       2.0801954
                    -125                       2.0070835
                    -120                       1.9338828
                    -115                       1.8637408
                    -110                       1.7996508
                    -105                       1.7443316
                    -100                       1.7001044
                     -95                       1.6687775
                     -90                       1.6515489
                     -85                       1.6489392
                     -80                       1.6607533
                     -75                       1.6860957
                     -70                       1.7234151
                     -65                       1.7705885
                     -60                       1.8250301
                     -55                       1.8838156
                     -50                       1.9438109
                     -45                       2.0017963
                     -40                       2.0545787
                     -35                       2.0990895
                     -30                       2.1324643
                     -25                       2.1521085
                     -20                       2.1557465
                     -15                       2.1414608
                     -10                       2.1077215
                      -5                       2.0534096
                       0                       1.9778374
                       5                       1.8807975
                      10                       1.7624556
                      15                       1.6235687
                      20                       1.4653731
                      25                       1.2896473
                      30                       1.0987427
                      35                      0.89561405
                      40                      0.68384446
                      45                      0.46765926
                      50                      0.25191501
                      55                     0.042049806
                      60                     -0.15602352
                      65                     -0.33609837
                      70                     -0.49194092
                      75                     -0.61764002
                      80                     -0.70801772
                      85                     -0.75905396
                      90                     -0.76825601
                      95                     -0.73492634
                     100                     -0.66022276
                     105                     -0.54705881
                     110                     -0.39982269
                     115                     -0.22398748
                     120                    -0.025680528
                     125                      0.18872434
                     130                      0.41294829
                     135                      0.64106289
                     140                      0.86765941
                     145                        1.087945
                     150                       1.2977829
                     155                       1.4936957
                     160                       1.6728446
                     165                       1.8329985
                     170                       1.9724978
                     175                       2.0902192
                     180                       2.1855076

