        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                        2.140696
                    -175                       2.1873579
                    -170                       2.1437992
                    -165                        2.008388
                    -160                       1.7794242
                    -155                       1.4548985
                    -150                       1.0321826
                    -145                      0.50762481
                    -140                     -0.12397847
                    -135                     -0.87007419
                    -130                      -1.7412444
                    -125                       -2.752296
                    -120                      -3.9233612
                    -115                      -5.2801086
                    -110                      -6.8495571
                    -105                      -8.6385757
                    -100                      -10.552094
                     -95                      -12.167522
                     -90                       -12.60368
                     -85                      -11.509935
                     -80                      -9.6777777
                     -75                      -7.8056916
                     -70                      -6.1243683
                     -65                      -4.6636052
                     -60                      -3.4020155
                     -55                       -2.311971
                     -50                       -1.370215
                     -45                     -0.55922066
                     -40                      0.13364122
                     -35                      0.71724851
                     -30                        1.197735
                     -25                        1.579289
                     -20                       1.8647671
                     -15                       2.0561643
                     -10                       2.1549739
                      -5                       2.1624655
                       0                       2.0799018
                       5                       1.9087316
                      10                       1.6506604
                      15                       1.3078405
                      20                      0.88294607
                      25                      0.37929091
                      30                     -0.19903237
                      35                     -0.84695465
                      40                      -1.5581265
                      45                       -2.324433
                      50                      -3.1352179
                      55                      -3.9760724
                      60                      -4.8270496
                      65                      -5.6603064
                      70                      -6.4376534
                      75                      -7.1095424
                      80                      -7.6184049
                      85                       -7.909298
                      90                      -7.9466026
                      95                      -7.7279537
                     100                      -7.2848899
                     105                      -6.6697066
                     110                      -5.9386928
                     115                      -5.1409979
                     120                      -4.3148734
                     125                      -3.4884707
                     130                      -2.6822085
                     135                      -1.9110999
                     140                      -1.1865141
                     145                        -0.51736
                     150                       0.0891681
                     155                      0.62713357
                     160                       1.0915788
                     165                       1.4783483
                     170                       1.7839662
                     175                       2.0055381
                     180                        2.140696

