        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.2398286
                    -175                       2.2757648
                    -170                       2.2939867
                    -165                       2.2950544
                    -160                       2.2800206
                    -155                       2.2504067
                    -150                       2.2081297
                    -145                        2.155419
                    -140                       2.0947255
                    -135                       2.0286288
                    -130                       1.9597453
                    -125                       1.8906434
                    -120                       1.8237659
                    -115                       1.7613652
                    -110                       1.7054483
                    -105                       1.6577347
                    -100                       1.6196248
                     -95                       1.5921763
                     -90                       1.5760891
                     -85                       1.5716964
                     -80                       1.5789558
                     -75                       1.5974489
                     -70                       1.6263857
                     -65                       1.6646111
                     -60                       1.7106208
                     -55                       1.7625859
                     -50                       1.8183914
                     -45                        1.875687
                     -40                       1.9319541
                     -35                       1.9845863
                     -30                       2.0309813
                     -25                       2.0686411
                     -20                       2.0952738
                     -15                       2.1088926
                     -10                       2.1079069
                      -5                       2.0911983
                       0                       2.0581054
                       5                       2.0088386
                      10                       1.9437599
                      15                       1.8640535
                      20                       1.7713917
                      25                       1.6679231
                      30                       1.5561909
                      35                       1.4390361
                      40                       1.3194876
                      45                       1.2006487
                      50                       1.0855869
                      55                      0.97723326
                      60                      0.87829741
                      65                      0.79120261
                      70                      0.71804028
                      75                      0.66054305
                      80                        0.620072
                      85                      0.59761283
                      90                      0.59377706
                      95                      0.60879827
                     100                      0.64252679
                     105                      0.69442405
                     110                      0.76354986
                     115                       0.8485531
                     120                       0.9476699
                     125                       1.0587354
                     130                       1.1792146
                     135                       1.3062552
                     140                       1.4367643
                     145                       1.5675051
                     150                       1.6952088
                     155                       1.8166946
                     160                       1.9289896
                     165                       2.0294404
                     170                       2.1158092
                     175                       2.1863517
                     180                       2.2398286

