        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.8277174
                    -175                       1.8247333
                    -170                       1.7622755
                    -165                       1.6397271
                    -160                       1.4571027
                    -155                       1.2150779
                    -150                       0.9150676
                    -145                      0.55938072
                    -140                      0.15149017
                    -135                     -0.30352819
                    -130                     -0.79832196
                    -125                      -1.3222922
                    -120                      -1.8603176
                    -115                       -2.391325
                    -110                      -2.8872057
                    -105                      -3.3131183
                    -100                       -3.630643
                     -95                      -3.8047233
                     -90                       -3.813034
                     -85                      -3.6533848
                     -80                      -3.3445027
                     -75                      -2.9196098
                     -70                      -2.4170373
                     -65                      -1.8726047
                     -60                      -1.3157622
                     -55                     -0.76885465
                     -50                     -0.24804022
                     -45                      0.23529016
                     -40                       0.6731837
                     -35                       1.0600913
                     -30                        1.392138
                     -25                       1.6666431
                     -20                       1.8818208
                     -15                       2.0366077
                     -10                       2.1305726
                      -5                       2.1638819
                       0                       2.1372997
                       5                       2.0522043
                      10                       1.9106482
                      15                       1.7153948
                      20                       1.4699833
                      25                       1.1788046
                      30                      0.84718645
                      35                       0.4814869
                      40                     0.089192539
                      45                     -0.32098889
                      50                     -0.73906117
                      55                      -1.1537308
                      60                      -1.5525059
                      65                      -1.9219658
                      70                      -2.2482679
                      75                       -2.517932
                      80                      -2.7188808
                      85                      -2.8416158
                      90                      -2.8803033
                      95                      -2.8335227
                     100                      -2.7044183
                     105                      -2.5002728
                     110                      -2.2315824
                     115                      -1.9109073
                     120                      -1.5517463
                     125                      -1.1676154
                     130                     -0.77139979
                     135                      -0.3749661
                     140                     0.011021484
                     145                      0.37714741
                     150                      0.71521021
                     155                       1.0181482
                     160                       1.2799507
                     165                       1.4955701
                     170                       1.6608403
                     175                       1.7724049
                     180                       1.8277174

