        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.3198342
                    -175                       2.3849829
                    -170                       2.3754853
                    -165                       2.2902679
                    -160                       2.1282612
                    -155                       1.8883166
                    -150                       1.5691226
                    -145                       1.1691327
                    -140                      0.68653933
                    -135                      0.11935409
                    -130                     -0.53427736
                    -125                      -1.2752754
                    -120                      -2.1018498
                    -115                      -3.0058243
                    -110                      -3.9655221
                    -105                      -4.9334326
                    -100                      -5.8196776
                     -95                      -6.4843121
                     -90                      -6.7710914
                     -85                      -6.5967609
                     -80                      -6.0169679
                     -75                      -5.1809914
                     -70                      -4.2374281
                     -65                      -3.2872594
                     -60                      -2.3858245
                     -55                      -1.5592122
                     -50                     -0.81780509
                     -45                     -0.16438716
                     -40                      0.40159264
                     -35                      0.88193333
                     -30                       1.2787259
                     -25                       1.5939626
                     -20                       1.8294198
                     -15                       1.9866689
                     -10                       2.0671396
                      -5                       2.0722021
                       0                       2.0032477
                       5                        1.861779
                      10                       1.6494082
                      15                       1.3679988
                      20                       1.0196621
                      25                      0.60682532
                      30                      0.13230828
                      35                     -0.40055206
                      40                     -0.98768871
                      45                      -1.6239384
                      50                      -2.3024242
                      55                      -3.0135529
                      60                      -3.7434678
                      65                      -4.4718614
                      70                       -5.169335
                      75                      -5.7952626
                      80                      -6.2984384
                      85                      -6.6238259
                      90                      -6.7268458
                      95                      -6.5900033
                     100                      -6.2306813
                     105                      -5.6936687
                     110                      -5.0345815
                     115                      -4.3053889
                     120                      -3.5474547
                     125                      -2.7907656
                     130                      -2.0560292
                     135                      -1.3573201
                     140                     -0.70429413
                     145                     -0.10376321
                     150                      0.43927332
                     155                      0.92098693
                     160                       1.3383321
                     165                       1.6888152
                     170                       1.9703555
                     175                       2.1811957
                     180                       2.3198342

