        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       1.9781283
                    -175                       1.9083644
                    -170                       1.8114386
                    -165                       1.6886933
                    -160                       1.5421562
                    -155                       1.3745498
                    -150                       1.1892928
                    -145                      0.99048872
                    -140                      0.78289665
                    -135                      0.57187423
                    -130                      0.36328358
                    -125                      0.16334875
                    -120                    -0.021543864
                    -115                     -0.18510553
                    -110                     -0.32145862
                    -105                     -0.42548316
                    -100                     -0.49316155
                     -95                     -0.52187622
                     -90                     -0.51061411
                     -85                     -0.46003991
                     -80                     -0.37243968
                     -75                     -0.25151787
                     -70                     -0.10211208
                     -65                     0.070143174
                     -60                      0.25915556
                     -55                      0.45868218
                     -50                      0.66258441
                     -45                      0.86502384
                     -40                       1.0606027
                     -35                       1.2444579
                     -30                       1.4123208
                     -25                       1.5605516
                     -20                       1.6861591
                     -15                       1.7868114
                     -10                       1.8608416
                      -5                       1.9072517
                       0                       1.9257153
                       5                       1.9166847
                      10                       1.8810348
                      15                       1.8204923
                      20                       1.7373937
                      25                       1.6347019
                      30                       1.5159647
                      35                       1.3852542
                      40                       1.2470808
                      45                       1.1062795
                      50                      0.96786697
                      55                      0.83686958
                      60                      0.71813055
                      65                      0.61610443
                      70                      0.53465471
                      75                      0.47687109
                      80                      0.44492369
                      85                      0.43996788
                      90                      0.46210809
                      95                      0.51042318
                     100                      0.58303633
                     105                      0.67724078
                     110                      0.78964405
                     115                      0.91632832
                     120                       1.0530125
                     125                       1.1952072
                     130                        1.338356
                     135                       1.4779619
                     140                        1.609696
                     145                       1.7294908
                     150                       1.8336191
                     155                       1.9187595
                     160                       1.9820522
                     165                       2.0211451
                     170                       2.0342328
                     175                       2.0200894
                     180                       1.9781283

