        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.2978553
                    -175                       2.3762225
                    -170                       2.3803511
                    -165                        2.310931
                    -160                       2.1688234
                    -155                       1.9551221
                    -150                       1.6712464
                    -145                       1.3191001
                    -140                      0.90134875
                    -135                      0.42189705
                    -130                     -0.11331849
                    -125                     -0.69506304
                    -120                      -1.3089017
                    -115                      -1.9326219
                    -110                      -2.5333955
                    -105                       -3.066152
                    -100                      -3.4761606
                     -95                      -3.7091885
                     -90                      -3.7286033
                     -85                      -3.5306213
                     -80                      -3.1460611
                     -75                      -2.6271145
                     -70                      -2.0296291
                     -65                      -1.4012077
                     -60                     -0.77727817
                     -55                     -0.18214016
                     -50                      0.36827399
                     -45                      0.86370099
                     -40                       1.2974903
                     -35                       1.6652086
                     -30                       1.9637537
                     -25                       2.1908141
                     -20                       2.3445508
                     -15                       2.4234109
                     -10                       2.4260189
                      -5                       2.3511035
                       0                        2.197439
                       5                       1.9639991
                      10                       1.6490217
                      15                       1.2511223
                      20                      0.76832213
                      25                      0.19799987
                      30                     -0.46345031
                      35                      -1.2210989
                      40                       -2.082156
                      45                      -3.0569203
                      50                      -4.1601013
                      55                      -5.4125963
                      60                      -6.8435734
                      65                      -8.4915579
                      70                      -10.398034
                      75                      -12.564641
                      80                      -14.764805
                      85                      -16.086161
                      90                      -15.415865
                      95                      -13.418471
                     100                      -11.250943
                     105                      -9.3073984
                     110                      -7.6259279
                     115                       -6.168677
                     120                      -4.8937999
                     125                      -3.7684375
                     130                      -2.7688564
                     135                      -1.8784203
                     140                      -1.0856497
                     145                     -0.38272779
                     150                       0.2355913
                     155                      0.77276969
                     160                        1.231055
                     165                        1.611893
                     170                       1.9162269
                     175                       2.1447145
                     180                       2.2978553

