        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                        2.026089
                    -175                       2.0250552
                    -170                        1.965724
                    -165                       1.8473768
                    -160                        1.669863
                    -155                       1.4336313
                    -150                        1.139808
                    -145                       0.7903511
                    -140                      0.38831745
                    -135                    -0.061700175
                    -130                     -0.55289837
                    -125                      -1.0752808
                    -120                       -1.614345
                    -115                      -2.1495665
                    -110                      -2.6531561
                    -105                      -3.0901296
                    -100                      -3.4212399
                     -95                      -3.6099071
                     -90                      -3.6319825
                     -85                      -3.4838611
                     -80                      -3.1838181
                     -75                      -2.7655852
                     -70                      -2.2685121
                     -65                      -1.7294482
                     -60                      -1.1786011
                     -55                     -0.63873879
                     -50                     -0.12616325
                     -45                      0.34778215
                     -40                      0.77530596
                     -35                       1.1510766
                     -30                       1.4714542
                     -25                       1.7339855
                     -20                        1.937089
                     -15                        2.079873
                     -10                       2.1620401
                      -5                       2.1838507
                       0                       2.1461237
                       5                       2.0502485
                      10                       1.8982871
                      15                       1.6929645
                      20                       1.4377881
                      25                       1.1371346
                      30                      0.79636231
                      35                      0.42193895
                      40                     0.021580133
                      45                     -0.39561609
                      50                      -0.8190668
                      55                      -1.2366816
                      60                      -1.6349901
                      65                      -1.9995063
                      70                      -2.3154102
                      75                      -2.5685786
                      80                      -2.7468879
                      85                      -2.8415781
                      90                      -2.8483502
                      95                      -2.7679036
                     100                      -2.6057089
                     105                      -2.3711559
                     110                      -2.0763053
                     115                      -1.7345913
                     120                      -1.3597235
                     125                     -0.96490349
                     130                     -0.56235619
                     135                     -0.16311033
                     140                      0.22305551
                     145                      0.58757213
                     150                      0.92299496
                     155                       1.2229063
                     160                       1.4818205
                     165                       1.6950995
                     170                       1.8588795
                     175                       1.9700094
                     180                        2.026089

