        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.2931906
                    -175                       2.3841265
                    -170                       2.3964851
                    -165                       2.3304294
                    -160                       2.1860257
                    -155                       1.9632281
                    -150                       1.6618621
                    -145                       1.2816301
                    -140                      0.82217596
                    -135                      0.28328314
                    -130                     -0.33466594
                    -125                      -1.0297299
                    -120                      -1.7965281
                    -115                      -2.6227505
                    -110                      -3.4831387
                    -105                      -4.3304595
                    -100                      -5.0859502
                     -95                      -5.6396433
                     -90                      -5.8787265
                     -85                      -5.7448753
                     -80                      -5.2736576
                     -75                      -4.5698695
                     -70                      -3.7486468
                     -65                      -2.8979165
                     -60                      -2.0725143
                     -55                      -1.3025955
                     -50                     -0.60325661
                     -45                     0.018656895
                     -40                       0.5604936
                     -35                       1.0215756
                     -30                       1.4020482
                     -25                       1.7023174
                     -20                       1.9227972
                     -15                       2.0638146
                     -10                       2.1255886
                      -5                       2.1082371
                       0                        2.011785
                       5                       1.8362565
                      10                       1.5812502
                      15                        1.246479
                      20                      0.83124945
                      25                      0.33440352
                      30                     -0.24591564
                      35                     -0.91258866
                      40                        -1.66996
                      45                      -2.5244217
                      50                      -3.4851617
                      55                       -4.565046
                      60                      -5.7814156
                      65                      -7.1559057
                      70                      -8.7101182
                      75                      -10.446336
                      80                      -12.279922
                      85                      -13.861824
                      90                      -14.447517
                      95                      -13.602648
                     100                      -11.908741
                     105                      -10.056841
                     110                      -8.3308233
                     115                      -6.7908011
                     120                      -5.4283255
                     125                      -4.2211493
                     130                      -3.1483249
                     135                      -2.1933394
                     140                      -1.3439948
                     145                     -0.59156788
                     150                     0.070048351
                     155                      0.64505566
                     160                       1.1362995
                     165                       1.5456805
                     170                       1.8744564
                     175                       2.1234594
                     180                       2.2931906

