        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.3687552
                    -175                       2.4506013
                    -170                       2.4532626
                    -165                       2.3743863
                    -160                       2.2117174
                    -155                       1.9628922
                    -150                       1.6252052
                    -145                       1.1953448
                    -140                      0.66910521
                    -135                      0.04109841
                    -130                     -0.69545463
                    -125                       -1.548646
                    -120                      -2.5269788
                    -115                      -3.6362815
                    -110                      -4.8710821
                    -105                       -6.192914
                    -100                      -7.4837936
                     -95                      -8.4837263
                     -90                      -8.8299791
                     -85                      -8.3532948
                     -80                      -7.2814186
                     -75                      -5.9739111
                     -70                      -4.6643281
                     -65                      -3.4529346
                     -60                      -2.3703673
                     -55                      -1.4193167
                     -50                      -0.5932486
                     -45                       0.1162843
                     -40                      0.71708181
                     -35                       1.2155956
                     -30                       1.6169233
                     -25                         1.92504
                     -20                       2.1430893
                     -15                       2.2736709
                     -10                       2.3191025
                      -5                       2.2816547
                       0                       2.1637626
                       5                       1.9683198
                      10                       1.6985146
                      15                       1.3584812
                      20                      0.95320885
                      25                      0.48880222
                      30                    -0.027307745
                      35                     -0.58614141
                      40                      -1.1769467
                      45                      -1.7869968
                      50                      -2.4014528
                      55                      -3.0033582
                      60                      -3.5738636
                      65                      -4.0927899
                      70                      -4.5396252
                      75                       -4.894972
                      80                      -5.1423165
                      85                      -5.2698197
                      90                      -5.2717117
                      95                      -5.1489155
                     100                      -4.9087368
                     105                      -4.5637478
                     110                      -4.1302111
                     115                       -3.626431
                     120                      -3.0713206
                     125                      -2.4833255
                     130                      -1.8797182
                     135                      -1.2762032
                     140                     -0.68675226
                     145                     -0.12359308
                     150                      0.40271078
                     155                      0.88312962
                     160                       1.3100152
                     165                       1.6769418
                     170                       1.9785482
                     175                       2.2103837
                     180                       2.3687552

