        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                         2.03218
                    -175                       1.9971495
                    -170                       1.8903356
                    -165                       1.7105523
                    -160                       1.4566415
                    -155                       1.1274132
                    -150                      0.72159464
                    -145                      0.23781633
                    -140                     -0.32531502
                    -135                     -0.96895284
                    -130                      -1.6933586
                    -125                      -2.4964813
                    -120                      -3.3710697
                    -115                      -4.2991588
                    -110                      -5.2425001
                    -105                      -6.1290408
                    -100                      -6.8430488
                     -95                       -7.241727
                     -90                      -7.2198269
                     -85                      -6.7829373
                     -80                       -6.043062
                     -75                      -5.1423642
                     -70                      -4.1925951
                     -65                      -3.2621088
                     -60                      -2.3867603
                     -55                      -1.5832131
                     -50                     -0.85810755
                     -45                     -0.21328519
                     -40                      0.35148959
                     -35                      0.83719633
                     -30                       1.2449504
                     -25                       1.5757616
                     -20                       1.8304724
                     -15                       2.0097799
                     -10                       2.1142922
                      -5                       2.1445965
                       0                       2.1013262
                       5                       1.9853182
                      10                       1.7973642
                      15                       1.5386636
                      20                       1.2106924
                      25                      0.81535229
                      30                      0.35513465
                      35                     -0.16662056
                      40                       -0.745309
                      45                      -1.3744018
                      50                      -2.0444248
                      55                      -2.7414559
                      60                      -3.4451005
                      65                      -4.1262048
                      70                      -4.7452743
                      75                      -5.2536627
                      80                      -5.6002313
                      85                      -5.7442158
                      90                      -5.6694487
                      95                      -5.3906792
                     100                      -4.9470647
                     105                      -4.3879544
                     110                      -3.7602163
                     115                      -3.1017866
                     120                      -2.4406073
                     125                       -1.796251
                     130                      -1.1821945
                     135                     -0.60780477
                     140                    -0.079791158
                     145                      0.39682608
                     150                      0.81810703
                     155                       1.1808243
                     160                       1.4822478
                     165                       1.7200198
                     170                       1.8920828
                     175                       1.9966317
                     180                         2.03218

