        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       1.2201465
                    -175                       1.2053759
                    -170                       1.1602141
                    -165                       1.0845144
                    -160                       0.9788752
                    -155                      0.84467523
                    -150                      0.68411195
                    -145                      0.50024314
                    -140                      0.29702811
                    -135                     0.079360645
                    -130                      -0.1469197
                    -125                     -0.37505907
                    -120                     -0.59749123
                    -115                     -0.80604183
                    -110                      -0.9922632
                    -105                       -1.147911
                    -100                      -1.2655421
                     -95                      -1.3391678
                     -90                      -1.3648582
                     -85                      -1.3411677
                     -80                      -1.2693012
                     -75                      -1.1529463
                     -70                      -0.9978489
                     -65                     -0.81121374
                     -60                     -0.60105843
                     -55                     -0.37562508
                     -50                     -0.14291294
                     -45                     0.089648358
                     -40                        0.315397
                     -35                      0.52853675
                     -30                      0.72416564
                     -25                      0.89826282
                     -20                       1.0476538
                     -15                       1.1699672
                     -10                       1.2635908
                      -5                       1.3276299
                       0                       1.3618692
                       5                        1.366752
                      10                       1.3433071
                      15                       1.2931487
                      20                       1.2184334
                      25                       1.1218167
                      30                        1.006407
                      35                      0.87571093
                      40                      0.73357142
                      45                      0.58409508
                      50                      0.43157001
                      55                      0.28037333
                      60                      0.13486902
                      65                  -0.00070224263
                      70                     -0.12233928
                      75                     -0.22639928
                      80                     -0.30971535
                      85                     -0.36970784
                      90                     -0.40448365
                      95                     -0.41291626
                     100                     -0.39470999
                     105                     -0.35042327
                     110                     -0.28146771
                     115                     -0.19007073
                     120                    -0.079204531
                     125                     0.047515171
                     130                      0.18595476
                     135                      0.33160498
                     140                      0.47973122
                     145                       0.6255237
                     150                      0.76424011
                     155                      0.89133561
                     160                       1.0025766
                     165                       1.0941374
                     170                       1.1626791
                     175                       1.2054144
                     180                       1.2201465

