        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       1.6617651
                    -175                       1.7238215
                    -170                       1.7860154
                    -165                       1.8467984
                    -160                       1.9046218
                    -155                       1.9580729
                    -150                       2.0059583
                    -145                       2.0473643
                    -140                       2.0816922
                    -135                       2.1086663
                    -130                       2.1283178
                    -125                        2.140947
                    -120                       2.1470698
                    -115                       2.1473524
                    -110                       2.1425415
                    -105                       2.1333942
                    -100                       2.1206146
                     -95                       2.1048008
                     -90                       2.0864071
                     -85                       2.0657242
                     -80                       2.0428823
                     -75                       2.0178616
                     -70                       1.9905363
                     -65                       1.9607225
                     -60                       1.9282374
                     -55                       1.8929622
                     -50                       1.8549019
                     -45                       1.8142352
                     -40                       1.7713481
                     -35                        1.726846
                     -30                       1.6815394
                     -25                       1.6364021
                     -20                       1.5925037
                     -15                       1.5509222
                     -10                       1.5126449
                      -5                       1.4784724
                       0                       1.4489653
                       5                       1.4243152
                      10                       1.4043694
                      15                        1.388725
                      20                       1.3766996
                      25                       1.3674442
                      30                       1.3600394
                      35                       1.3535924
                      40                       1.3473191
                      45                        1.340606
                      50                       1.3330473
                      55                       1.3244552
                      60                        1.314848
                      65                       1.3044204
                      70                       1.2935019
                      75                       1.2825089
                      80                       1.2718988
                      85                       1.2621285
                      90                        1.253623
                      95                        1.246762
                     100                       1.2418634
                     105                       1.2392013
                     110                       1.2390202
                     115                       1.2415604
                     120                       1.2470838
                     125                       1.2558961
                     130                       1.2683596
                     135                       1.2848911
                     140                       1.3059421
                     145                       1.3319594
                     150                       1.3633298
                     155                       1.4003123
                     160                       1.4429683
                     165                       1.4911003
                     170                        1.544209
                     175                       1.6014796
                     180                       1.6617651

