        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       1.9333347
                    -175                       1.9140641
                    -170                       1.8622094
                    -165                       1.7772606
                    -160                       1.6594735
                    -155                       1.5098357
                    -150                       1.3301238
                    -145                       1.1229785
                    -140                      0.89200287
                    -135                      0.64187753
                    -130                      0.37848423
                    -125                      0.10901221
                    -120                     -0.15799362
                    -115                     -0.41270588
                    -110                     -0.64428809
                    -105                     -0.84144355
                    -100                     -0.99327392
                     -95                      -1.0903905
                     -90                      -1.1260985
                     -85                      -1.0973738
                     -80                      -1.0053484
                     -75                     -0.85514661
                     -70                     -0.65512441
                     -65                     -0.41574659
                     -60                     -0.14840006
                     -55                      0.13561631
                     -50                      0.42580535
                     -45                       0.7128813
                     -40                      0.98893514
                     -35                       1.2474363
                     -30                       1.4831438
                     -25                        1.691979
                     -20                       1.8708945
                     -15                       2.0177545
                     -10                        2.131235
                      -5                       2.2107449
                       0                       2.2563975
                       5                       2.2688247
                      10                       2.2493395
                      15                       2.1997902
                      20                       2.1225389
                      25                       2.0204389
                      30                       1.8968001
                      35                       1.7553465
                      40                       1.6001661
                      45                       1.4356491
                      50                       1.2664132
                      55                        1.097216
                      60                      0.93285359
                      65                      0.77804531
                      70                      0.63730739
                      75                      0.51481737
                      80                      0.41427396
                      85                      0.33875796
                      90                       0.2906033
                      95                      0.27127899
                     100                      0.28130977
                     105                      0.32022358
                     110                      0.38654721
                     115                      0.47784921
                     120                      0.59083008
                     125                      0.72145353
                     130                      0.86510864
                     135                       1.0167899
                     140                        1.171281
                     145                       1.3233314
                     150                       1.4678143
                     155                       1.5998628
                     160                       1.7149799
                     165                       1.8091238
                     170                       1.8787716
                     175                       1.9209648
                     180                       1.9333347

