        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.1293461
                    -175                       2.2348488
                    -170                       2.2690388
                    -165                       2.2329558
                    -160                       2.1281158
                    -155                       1.9565859
                    -150                       1.7210984
                    -145                       1.4252296
                    -140                       1.0736763
                    -135                      0.67267432
                    -130                      0.23060657
                    -125                     -0.24116704
                    -120                     -0.72728246
                    -115                      -1.2073209
                    -110                       -1.655185
                    -105                      -2.0397246
                    -100                      -2.3276415
                     -95                      -2.4891672
                     -90                      -2.5053297
                     -85                      -2.3736266
                     -80                      -2.1088254
                     -75                      -1.7383819
                     -70                      -1.2952382
                     -65                      -0.8114986
                     -60                     -0.31476375
                     -55                      0.17301985
                     -50                      0.63517764
                     -45                       1.0593088
                     -40                       1.4362212
                     -35                       1.7590357
                     -30                       2.0225155
                     -25                       2.2225963
                     -20                        2.356074
                     -15                       2.4204022
                     -10                       2.4135633
                      -5                       2.3339867
                       0                        2.180494
                       5                       1.9523324
                      10                       1.6488596
                      15                       1.2698988
                      20                      0.81545678
                      25                      0.28574592
                      30                     -0.31883706
                      35                     -0.99769364
                      40                      -1.7499151
                      45                      -2.5739821
                      50                      -3.4670773
                      55                      -4.4236457
                      60                      -5.4325565
                      65                      -6.4718522
                      70                      -7.5000031
                      75                      -8.4443358
                      80                      -9.1942115
                      85                      -9.6186514
                      90                      -9.6238107
                      95                      -9.2147037
                     100                      -8.4909522
                     105                      -7.5822028
                     110                      -6.5943026
                     115                      -5.5953205
                     120                      -4.6235792
                     125                      -3.6991189
                     130                       -2.832053
                     135                      -2.0275026
                     140                      -1.2882279
                     145                      -0.6159399
                     150                    -0.011906478
                     155                      0.52280156
                     160                      0.98724118
                     165                       1.3806088
                     170                       1.7022844
                     175                       1.9518849
                     180                       2.1293461

