        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.3692346
                    -175                       2.4806015
                    -170                       2.5155647
                    -165                       2.4753908
                    -160                       2.3617401
                    -155                       2.1767318
                    -150                       1.9230416
                    -145                       1.6040585
                    -140                       1.2241393
                    -135                      0.78901239
                    -130                      0.30639799
                    -125                     -0.21308686
                    -120                     -0.75470365
                    -115                      -1.2981416
                    -110                      -1.8162353
                    -105                      -2.2747642
                    -100                      -2.6347819
                     -95                      -2.8587432
                     -90                      -2.9197966
                     -85                      -2.8103883
                     -80                      -2.5449736
                     -75                       -2.154943
                     -70                      -1.6792097
                     -65                      -1.1556759
                     -60                     -0.61639695
                     -55                    -0.086242479
                     -50                       0.4164145
                     -45                      0.87828888
                     -40                       1.2897801
                     -35                       1.6438481
                     -30                       1.9352053
                     -25                       2.1597736
                     -20                       2.3143342
                     -15                       2.3963089
                     -10                       2.4036257
                      -5                       2.3346328
                       0                       2.1880401
                       5                       1.9628705
                      10                         1.65838
                      15                       1.2740688
                      20                      0.80953056
                      25                      0.26437294
                      30                     -0.36190722
                      35                      -1.0700657
                      40                      -1.8612474
                      45                      -2.7370587
                      50                      -3.6994365
                      55                      -4.7499874
                      60                      -5.8880624
                      65                      -7.1059472
                      70                      -8.3778852
                      75                      -9.6377978
                      80                      -10.744884
                      85                      -11.467868
                      90                       -11.57475
                      95                      -11.026108
                     100                      -10.015797
                     105                      -8.7912896
                     110                      -7.5209666
                     115                      -6.2889194
                     120                       -5.129642
                     125                      -4.0544634
                     130                      -3.0653081
                     135                       -2.160895
                     140                      -1.3392873
                     145                      -0.5988179
                     150                     0.061676095
                     155                      0.64289353
                     160                        1.145203
                     165                       1.5687942
                     170                        1.913816
                     175                       2.1804916
                     180                       2.3692346

