        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.2368751
                    -175                       2.2872486
                    -170                       2.2503059
                    -165                       2.1244886
                    -160                       1.9080695
                    -155                       1.5989325
                    -150                       1.1942818
                    -145                      0.69025982
                    -140                     0.081443723
                    -135                     -0.63981792
                    -130                      -1.4842652
                    -125                      -2.4667873
                    -120                      -3.6075199
                    -115                      -4.9321736
                    -110                      -6.4684304
                    -105                       -8.226741
                    -100                      -10.126194
                     -95                      -11.782138
                     -90                      -12.335017
                     -85                      -11.340446
                     -80                      -9.5356287
                     -75                       -7.657541
                     -70                      -5.9645651
                     -65                      -4.4950288
                     -60                      -3.2291289
                     -55                      -2.1389003
                     -50                      -1.2002944
                     -45                     -0.39493318
                     -40                      0.29062198
                     -35                      0.86599274
                     -30                       1.3379842
                     -25                        1.711378
                     -20                       1.9895393
                     -15                       2.1748769
                     -10                       2.2691925
                      -5                       2.2739463
                       0                       2.1904596
                       5                       2.0201055
                      10                       1.7643215
                      15                       1.4248247
                      20                       1.0036407
                      25                      0.50319535
                      30                    -0.073579908
                      35                     -0.72308973
                      40                      -1.4408099
                      45                      -2.2208278
                      50                      -3.0550451
                      55                      -3.9318189
                      60                      -4.8337467
                      65                      -5.7343245
                      70                      -6.5936489
                      75                      -7.3547624
                      80                      -7.9450376
                      85                      -8.2891089
                      90                      -8.3346386
                      95                      -8.0769033
                     100                       -7.560923
                     105                      -6.8590759
                     110                       -6.044316
                     115                      -5.1752309
                     120                      -4.2933993
                     125                      -3.4266539
                     130                      -2.5934036
                     135                       -1.806098
                     140                      -1.0735456
                     145                     -0.40232944
                     150                      0.20237013
                     155                      0.73631171
                     160                       1.1959341
                     165                       1.5782083
                     170                       1.8805458
                     175                       2.1007285
                     180                       2.2368751

