        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       1.9403847
                    -175                       1.9491172
                    -170                       1.9156812
                    -165                       1.8405743
                    -160                       1.7248745
                    -155                        1.570277
                    -150                       1.3791553
                    -145                       1.1546495
                    -140                       0.9007873
                    -135                      0.62263463
                    -130                      0.32646957
                    -125                      0.01995722
                    -120                     -0.28771776
                    -115                     -0.58583264
                    -110                     -0.86232282
                    -105                      -1.1043039
                    -100                      -1.2989974
                     -95                      -1.4350324
                     -90                      -1.5039296
                     -85                      -1.5014071
                     -80                      -1.4281183
                     -75                      -1.2895436
                     -70                      -1.0950901
                     -65                     -0.85670055
                     -60                     -0.58737588
                     -55                      -0.2999421
                     -50                   -0.0062126539
                     -45                      0.28345559
                     -40                       0.5603033
                     -35                      0.81711835
                     -30                       1.0480887
                     -25                       1.2486232
                     -20                       1.4151786
                     -15                       1.5451101
                     -10                        1.636551
                      -5                       1.6883217
                       0                       1.6998649
                       5                       1.6712238
                      10                       1.6029497
                      15                       1.4961691
                      20                       1.3525633
                      25                       1.1743995
                      30                      0.96457905
                      35                      0.72670732
                      40                      0.46518754
                      45                      0.18533495
                      50                     -0.10649723
                      55                     -0.40280083
                      60                     -0.69484258
                      65                     -0.97269886
                      70                      -1.2254717
                      75                      -1.4417643
                      80                      -1.6104636
                      85                      -1.7217955
                      90                      -1.7685027
                      95                      -1.7468762
                     100                      -1.6573685
                     105                      -1.5045596
                     110                      -1.2965147
                     115                      -1.0437181
                     120                     -0.75788227
                     125                     -0.45088851
                     130                     -0.13400843
                     135                      0.18256718
                     140                      0.48993999
                     145                      0.78053543
                     150                        1.048029
                     155                       1.2872252
                     160                       1.4939254
                     165                        1.664806
                     170                       1.7973155
                     175                       1.8895937
                     180                       1.9403847

