        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                        2.025803
                    -175                       2.0575052
                    -170                       2.0800022
                    -165                       2.0935467
                    -160                       2.0986564
                    -155                       2.0960932
                    -150                        2.086836
                    -145                       2.0720479
                    -140                       2.0530377
                    -135                       2.0312167
                    -130                       2.0080519
                    -125                        1.985017
                    -120                       1.9635413
                    -115                       1.9449596
                    -110                       1.9304646
                    -105                       1.9210626
                    -100                       1.9175361
                     -95                       1.9204138
                     -90                       1.9299489
                     -85                       1.9461108
                     -80                       1.9685787
                     -75                       1.9967602
                     -70                       2.0298073
                     -65                       2.0666467
                     -60                       2.1060172
                     -55                       2.1465129
                     -50                       2.1866294
                     -45                       2.2248135
                     -40                       2.2595121
                     -35                       2.2892208
                     -30                       2.3125288
                     -25                       2.3281616
                     -20                       2.3350182
                     -15                        2.332204
                     -10                       2.3190574
                      -5                       2.2951721
                       0                       2.2604119
                       5                        2.214908
                      10                        2.159088
                      15                       2.0936711
                      20                       2.0196363
                      25                       1.9382178
                      30                       1.8508832
                      35                       1.7593036
                      40                       1.6653187
                      45                       1.5708933
                      50                       1.4780698
                      55                       1.3889132
                      60                       1.3054542
                      65                       1.2296276
                      70                       1.1632118
                      75                       1.1077697
                      80                       1.0645947
                      85                       1.0346638
                      90                       1.0186065
                      95                       1.0166648
                     100                       1.0287079
                     105                       1.0542231
                     110                       1.0923394
                     115                       1.1418617
                     120                       1.2013163
                     125                       1.2690044
                     130                       1.3430625
                     135                       1.4215247
                     140                       1.5023865
                     145                       1.5836652
                     150                       1.6634572
                     155                       1.7399889
                     160                       1.8116619
                     165                       1.8770902
                     170                       1.9351301
                     175                       1.9849031
                     180                        2.025803

