        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       1.3236478
                    -175                        1.220256
                    -170                       1.0883024
                    -165                      0.92784115
                    -160                      0.73947162
                    -155                       0.5244193
                    -150                      0.28464155
                    -145                     0.022961208
                    -140                     -0.25677302
                    -135                     -0.54950779
                    -130                     -0.84880928
                    -125                      -1.1467311
                    -120                      -1.4337925
                    -115                      -1.6991567
                    -110                      -1.9311089
                    -105                      -2.1179015
                    -100                      -2.2489402
                     -95                      -2.3161416
                     -90                      -2.3151476
                     -85                       -2.246038
                     -80                      -2.1132962
                     -75                      -1.9250683
                     -70                      -1.6919161
                     -65                      -1.4254746
                     -60                       -1.137295
                     -55                     -0.83803543
                     -50                     -0.53701331
                     -45                     -0.24204927
                     -40                     0.040498795
                     -35                      0.30559907
                     -30                      0.54937112
                     -25                      0.76891183
                     -20                      0.96214205
                     -15                       1.1276813
                     -10                       1.2647509
                      -5                       1.3731031
                       0                       1.4529705
                       5                       1.5049498
                      10                       1.5302907
                      15                         1.53045
                      20                       1.5073526
                      25                       1.4633216
                      30                        1.401069
                      35                       1.3236784
                      40                       1.2345765
                      45                       1.1374886
                      50                        1.036372
                      55                      0.93532574
                      60                      0.83847147
                      65                      0.74980971
                      70                      0.67305454
                      75                      0.61145826
                      80                      0.56764072
                      85                      0.54344133
                      90                      0.53980562
                      95                      0.55675702
                     100                      0.59336385
                     105                      0.64783585
                     110                      0.71763277
                     115                      0.79961449
                     120                      0.89020672
                     125                      0.98556596
                     130                       1.0817308
                     135                       1.1747515
                     140                       1.2607951
                     145                       1.3362258
                     150                       1.3976634
                     155                       1.4420253
                     160                       1.4665546
                     165                       1.4688397
                     170                       1.4468296
                     175                       1.3988479
                     180                       1.3236478

