        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.0926634
                    -175                       2.1382284
                    -170                       2.1622787
                    -165                       2.1655292
                    -160                       2.1492396
                    -155                       2.1151645
                    -150                       2.0654939
                    -145                       2.0027851
                    -140                       1.9298874
                    -135                       1.8498592
                    -130                       1.7658817
                    -125                       1.6811697
                    -120                       1.5988811
                    -115                       1.5220277
                    -110                       1.4533879
                    -105                       1.3954238
                    -100                        1.350203
                     -95                       1.3193298
                     -90                       1.3038845
                     -85                       1.3043802
                     -80                       1.3207271
                     -75                       1.3522264
                     -70                       1.3975826
                     -65                       1.4549383
                     -60                       1.5219327
                     -55                       1.5957809
                     -50                       1.6733715
                     -45                       1.7513763
                     -40                       1.8263675
                     -35                       1.8949366
                     -30                       1.9538109
                     -25                       1.9999612
                     -20                       2.0307007
                     -15                         2.04377
                     -10                       2.0374086
                      -5                       2.0104119
                       0                       1.9621124
                       5                        1.892725
                      10                       1.8027336
                      15                       1.6934576
                      20                       1.5667937
                      25                       1.4252126
                      30                       1.2717048
                      35                       1.1097095
                      40                      0.94302717
                      45                      0.77571764
                      50                      0.61198596
                      55                      0.45605963
                      60                      0.31206127
                      65                      0.18388141
                      70                     0.075055645
                      75                    -0.011349461
                      80                    -0.072838317
                      85                     -0.10757264
                      90                     -0.11443719
                      95                     -0.09308989
                     100                    -0.043983334
                     105                     0.031645526
                     110                      0.13180852
                     115                      0.25383092
                     120                      0.39444361
                     125                      0.54989868
                     130                      0.71610218
                     135                      0.88875685
                     140                       1.0635069
                     145                       1.2360777
                     150                       1.4024046
                     155                       1.5587459
                     160                       1.7017781
                     165                       1.8286719
                     170                       1.9371489
                     175                       2.0255193
                     180                       2.0926634

