        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.8396861
                    -175                       1.8742112
                    -170                       1.8334582
                    -165                       1.7163699
                    -160                       1.5212187
                    -155                       1.2454751
                    -150                      0.88560263
                    -145                      0.43676278
                    -140                     -0.10759666
                    -135                     -0.75630833
                    -130                      -1.5212542
                    -125                      -2.4183781
                    -120                      -3.4689054
                    -115                      -4.7003733
                    -110                      -6.1456666
                    -105                      -7.8328598
                    -100                      -9.7389378
                     -95                       -11.62656
                     -90                      -12.737337
                     -85                      -12.222967
                     -80                      -10.525384
                     -75                       -8.586524
                     -70                       -6.815264
                     -65                      -5.2884768
                     -60                      -3.9888036
                     -55                      -2.8830721
                     -50                      -1.9413393
                     -45                      -1.1400139
                     -40                     -0.46123702
                     -35                      0.10835084
                     -30                      0.57871759
                     -25                       0.9572993
                     -20                       1.2496377
                     -15                       1.4598437
                     -10                       1.5909297
                      -5                         1.64504
                       0                       1.6236019
                       5                       1.5274175
                      10                       1.3566366
                      15                       1.1108091
                      20                      0.78871215
                      25                       0.3881943
                      30                    -0.094092884
                      35                     -0.66308699
                      40                      -1.3258806
                      45                      -2.0925432
                      50                      -2.9773326
                      55                      -4.0005193
                      60                      -5.1911723
                      65                      -6.5913882
                      70                      -8.2621412
                      75                      -10.287406
                      80                      -12.748691
                      85                      -15.492433
                      90                      -17.141723
                      95                       -15.76311
                     100                      -13.016878
                     105                      -10.486764
                     110                      -8.3968488
                     115                      -6.6728243
                     120                      -5.2286342
                     125                      -4.0009079
                     130                      -2.9458297
                     135                      -2.0331697
                     140                      -1.2418603
                     145                     -0.55706976
                     150                     0.031710185
                     155                      0.53193191
                     160                      0.94884835
                     165                       1.2861009
                     170                       1.5461256
                     175                       1.7304321
                     180                       1.8396861

