        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       1.9154641
                    -175                       1.9714085
                    -170                       2.0066183
                    -165                       2.0216851
                    -160                       2.0176995
                    -155                       1.9962001
                    -150                        1.959138
                    -145                       1.9088338
                    -140                       1.8479261
                    -135                       1.7793125
                    -130                       1.7060801
                    -125                       1.6314259
                    -120                       1.5585659
                    -115                       1.4906339
                    -110                       1.4305707
                    -105                        1.381008
                    -100                       1.3441527
                     -95                       1.3216785
                     -90                       1.3146357
                     -85                       1.3233874
                     -80                       1.3475729
                     -75                       1.3861189
                     -70                       1.4372846
                     -65                       1.4987415
                     -60                        1.567681
                     -55                       1.6409408
                     -50                       1.7151387
                     -45                       1.7868069
                     -40                       1.8525176
                     -35                       1.9089965
                     -30                       1.9532221
                     -25                       1.9825083
                     -20                       1.9945729
                     -15                       1.9875914
                     -10                       1.9602393
                      -5                       1.9117225
                       0                       1.8417679
                       5                       1.7508303
                      10                       1.6396477
                      15                       1.5096991
                      20                       1.3629664
                      25                        1.201948
                      30                       1.0296248
                      35                      0.84941526
                      40                      0.66511875
                      45                      0.48084585
                      50                      0.30093339
                      55                      0.12984216
                      60                    -0.027964697
                      65                     -0.16816284
                      70                     -0.28672562
                      75                     -0.38009466
                      80                     -0.44535182
                      85                     -0.48037786
                      90                     -0.48397772
                      95                     -0.45596878
                     100                     -0.39719777
                     105                     -0.30949724
                     110                     -0.19558454
                     115                    -0.058911963
                     120                     0.096513027
                     125                      0.26631869
                     130                      0.44595438
                     135                      0.63085821
                     140                      0.81660009
                     145                      0.99899793
                     150                       1.1742081
                     155                       1.3387932
                     160                       1.4897716
                     165                       1.6246508
                     170                       1.7414502
                     175                       1.8387133
                     180                       1.9154641

