        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.0153328
                    -175                       2.0744798
                    -170                       2.1022132
                    -165                       2.1002749
                    -160                       2.0708746
                    -155                        2.016715
                    -150                       1.9410139
                    -145                       1.8475193
                    -140                       1.7405066
                    -135                       1.6247489
                    -130                       1.5054478
                    -125                       1.3881117
                    -120                       1.2783733
                    -115                       1.1817441
                    -110                       1.1033153
                    -105                       1.0474304
                    -100                       1.0173682
                     -95                       1.0150833
                     -90                       1.0410486
                     -85                        1.094231
                     -80                       1.1721885
                     -75                       1.2713025
                     -70                       1.3870625
                     -65                       1.5143845
                     -60                       1.6479097
                     -55                       1.7822596
                     -50                       1.9122305
                     -45                       2.0329289
                     -40                       2.1398551
                     -35                       2.2289445
                     -30                       2.2965816
                     -25                       2.3395949
                     -20                       2.3552426
                     -15                       2.3411953
                     -10                         2.29552
                      -5                       2.2166693
                       0                       2.1034786
                       5                        1.955253
                      10                       1.7714834
                      15                       1.5523463
                      20                         1.29847
                      25                       1.0111147
                      30                      0.69232166
                      35                      0.34511829
                      40                    -0.026211879
                      45                     -0.41579136
                      50                     -0.81576076
                      55                      -1.2158933
                      60                       -1.603325
                      65                       -1.962592
                      70                      -2.2762314
                      75                      -2.5261832
                      80                      -2.6960345
                      85                      -2.7737376
                      90                        -2.75399
                      95                      -2.6394017
                     100                       -2.439818
                     105                      -2.1702521
                     110                       -1.848171
                     115                       -1.491067
                     120                      -1.1148106
                     125                     -0.73284471
                     130                     -0.35601481
                     135                    0.0072262563
                     140                      0.35045434
                     145                      0.66888434
                     150                      0.95902271
                     155                       1.2183867
                     160                       1.4452925
                     165                       1.6387033
                     170                       1.7981266
                     175                       1.9235497
                     180                       2.0153328

