        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.0939201
                    -175                       2.0467229
                    -170                       1.9670132
                    -165                        1.855506
                    -160                       1.7136397
                    -155                       1.5436051
                    -150                       1.3483792
                    -145                       1.1317635
                    -140                      0.89842241
                    -135                      0.65391331
                    -130                      0.40469216
                    -125                      0.15807259
                    -120                    -0.077893821
                    -115                     -0.29465079
                    -110                     -0.48351362
                    -105                     -0.63619687
                    -100                     -0.74546279
                     -95                     -0.80580938
                     -90                      -0.8140744
                     -85                     -0.76981678
                     -80                     -0.67539845
                     -75                     -0.53570364
                     -70                     -0.35760967
                     -65                     -0.14930644
                     -60                     0.080392488
                     -55                       0.3226452
                     -50                      0.56902983
                     -45                      0.81183927
                     -40                       1.0442447
                     -35                       1.2603633
                     -30                       1.4552641
                     -25                       1.6249404
                     -20                       1.7662692
                     -15                        1.876967
                     -10                       1.9555513
                      -5                       2.0013077
                       0                       2.0142632
                       5                       1.9953356
                      10                       1.9457222
                      15                       1.8676253
                      20                       1.7638145
                      25                       1.6376719
                      30                       1.4931456
                      35                       1.3346893
                      40                       1.1671837
                      45                      0.99583772
                      50                      0.82606757
                      55                      0.66335264
                      60                      0.51306938
                      65                      0.38030711
                      70                      0.26967283
                      75                       0.1850959
                      80                      0.12964654
                      85                      0.10538396
                      90                      0.11325011
                      95                      0.15302051
                     100                      0.22331436
                     105                        0.321676
                     110                      0.44470346
                     115                      0.58821841
                     120                      0.74745897
                     125                      0.91727828
                     130                       1.0923352
                     135                       1.2672672
                     140                         1.43684
                     145                       1.5960722
                     150                       1.7403364
                     155                       1.8654391
                     160                       1.9676832
                     165                        2.043916
                     170                       2.0915671
                     175                       2.1086778
                     180                       2.0939201

