        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.9045082
                    -175                       1.9179616
                    -170                        1.871559
                    -165                       1.7649522
                    -160                       1.5985164
                    -155                        1.373389
                    -150                       1.0915576
                    -145                      0.75602114
                    -140                      0.37105554
                    -135                    -0.057373268
                    -130                     -0.52100699
                    -125                      -1.0084779
                    -120                      -1.5043175
                    -115                      -1.9879875
                    -110                      -2.4334046
                    -105                      -2.8097828
                    -100                      -3.0847486
                     -95                      -3.2300605
                     -90                      -3.2285816
                     -85                      -3.0793716
                     -80                      -2.7979617
                     -75                      -2.4116171
                     -70                       -1.952404
                     -65                      -1.4512665
                     -60                     -0.93466643
                     -55                     -0.42357039
                     -50                     0.066155075
                     -45                      0.52279084
                     -40                      0.93776115
                     -35                       1.3047944
                     -30                       1.6192994
                     -25                       1.8779366
                     -20                       2.0783403
                     -15                       2.2189507
                     -10                       2.2989223
                      -5                       2.3180836
                       0                       2.2769307
                       5                       2.1766127
                      10                       2.0190797
                      15                       1.8069775
                      20                       1.5437947
                      25                       1.2339137
                      30                      0.88269095
                      35                      0.49654981
                      40                     0.083078883
                      45                     -0.34887067
                      50                     -0.78910853
                      55                      -1.2260816
                      60                      -1.6469532
                      65                      -2.0378536
                      70                      -2.3843743
                      75                      -2.6723607
                      80                      -2.8889932
                      85                      -3.0240408
                      90                        -3.07105
                      95                      -3.0281965
                     100                       -2.898501
                     105                      -2.6894106
                     110                       -2.411825
                     115                      -2.0788627
                     120                      -1.7046492
                     125                      -1.3033262
                     130                     -0.88835841
                     135                     -0.47212499
                     140                    -0.065730066
                     145                      0.32104108
                     150                      0.67968215
                     155                       1.0028865
                     160                       1.2844552
                     165                       1.5192078
                     170                       1.7029017
                     175                       1.8321629
                     180                       1.9045082

