        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.1438329
                    -175                       2.2046188
                    -170                       2.1961037
                    -165                       2.1177382
                    -160                       1.9691015
                    -155                        1.749889
                    -150                       1.4599226
                    -145                       1.0992101
                    -140                      0.66809717
                    -135                      0.16758465
                    -130                     -0.40006289
                    -125                      -1.0302154
                    -120                      -1.7139777
                    -115                      -2.4351088
                    -110                      -3.1655185
                    -105                      -3.8599738
                    -100                      -4.4530915
                     -95                      -4.8654586
                     -90                      -5.0257105
                     -85                      -4.9025075
                     -80                      -4.5219339
                     -75                      -3.9529207
                     -70                      -3.2754472
                     -65                      -2.5568694
                     -60                      -1.8444382
                     -55                      -1.1677659
                     -50                     -0.54408394
                     -45                     0.017124391
                     -40                      0.51091001
                     -35                      0.93486074
                     -30                       1.2879373
                     -25                       1.5698272
                     -20                       1.7806049
                     -15                       1.9205667
                     -10                       1.9901638
                      -5                       1.9899857
                       0                       1.9207694
                       5                       1.7834182
                      10                       1.5790309
                      15                       1.3089158
                      20                      0.97462874
                      25                      0.57801345
                      30                      0.12127214
                      35                     -0.39290887
                      40                     -0.96113584
                      45                      -1.5789187
                      50                      -2.2400148
                      55                      -2.9353626
                      60                      -3.6514441
                      65                      -4.3679763
                      70                      -5.0551546
                      75                      -5.6714938
                      80                      -6.1647249
                      85                      -6.4792075
                      90                      -6.5710523
                      95                      -6.4250269
                     100                      -6.0613804
                     105                      -5.5270026
                     110                      -4.8781163
                     115                      -4.1660328
                     120                      -3.4307979
                     125                      -2.7009067
                     130                      -1.9956523
                     135                      -1.3278582
                     140                      -0.7061009
                     145                     -0.13626697
                     150                       0.3774396
                     155                      0.83187694
                     160                       1.2245963
                     165                       1.5536281
                     170                       1.8173591
                     175                       2.0144609
                     180                       2.1438329

