        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.1816348
                    -175                        2.232682
                    -170                       2.2072585
                    -165                        2.104576
                    -160                       1.9237265
                    -155                        1.663603
                    -150                       1.3228055
                    -145                      0.89954798
                    -140                      0.39158909
                    -135                     -0.20375278
                    -130                      -0.8893827
                    -125                      -1.6677593
                    -120                      -2.5392528
                    -115                      -3.4984852
                    -110                      -4.5267074
                    -105                      -5.5774038
                    -100                      -6.5544581
                     -95                      -7.2967066
                     -90                      -7.6137023
                     -85                      -7.4023632
                     -80                      -6.7367919
                     -75                       -5.802084
                     -70                      -4.7698624
                     -65                      -3.7476196
                     -60                       -2.789131
                     -55                      -1.9169072
                     -50                      -1.1380569
                     -45                      -0.4529086
                     -40                      0.14079377
                     -35                      0.64598527
                     -30                       1.0654857
                     -25                       1.4017254
                     -20                       1.6567048
                     -15                       1.8320526
                     -10                       1.9291149
                      -5                        1.949047
                       0                       1.8928913
                       5                       1.7616334
                      10                       1.5562622
                      15                       1.2777471
                      20                      0.92707479
                      25                      0.50523039
                      30                     0.013191757
                      35                     -0.54805148
                      40                      -1.1774113
                      45                      -1.8734694
                      50                      -2.6339563
                      55                       -3.454686
                      60                      -4.3275018
                      65                       -5.236544
                      70                      -6.1520229
                      75                      -7.0214495
                      80                      -7.7618249
                      85                      -8.2641972
                      90                      -8.4264039
                      95                      -8.2073144
                     100                      -7.6544524
                     105                      -6.8726626
                     110                      -5.9701557
                     115                      -5.0280257
                     120                      -4.0971237
                     125                      -3.2061936
                     130                      -2.3705083
                     135                         -1.5979
                     140                     -0.89235128
                     145                       -0.255967
                     150                      0.31000121
                     155                      0.80465154
                     160                       1.2272041
                     165                        1.576912
                     170                       1.8530372
                     175                       2.0548506
                     180                       2.1816348

