        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                        1.429473
                    -175                       1.4983298
                    -170                       1.5698644
                    -165                       1.6420999
                    -160                       1.7129631
                    -155                       1.7804485
                    -150                       1.8427548
                    -145                       1.8983915
                    -140                       1.9462488
                    -135                       1.9856281
                    -130                       2.0162354
                    -125                       2.0381442
                    -120                        2.051734
                    -115                       2.0576137
                    -110                       2.0565353
                    -105                       2.0493089
                    -100                        2.036722
                     -95                       2.0194735
                     -90                       1.9981239
                     -85                       1.9730678
                     -80                       1.9445333
                     -75                       1.9125935
                     -70                       1.8772178
                     -65                       1.8383301
                     -60                       1.7958829
                     -55                       1.7499376
                     -50                       1.7007404
                     -45                       1.6487864
                     -40                       1.5948596
                     -35                        1.540041
                     -30                       1.4856758
                     -25                       1.4332972
                     -20                       1.3845092
                     -15                       1.3408372
                     -10                       1.3035667
                      -5                       1.2735913
                       0                       1.2513599
                       5                        1.236574
                      10                       1.2285441
                      15                       1.2260966
                      20                       1.2276997
                      25                       1.2316549
                      30                       1.2362704
                      35                       1.2400183
                      40                       1.2416566
                      45                        1.240308
                      50                        1.235494
                      55                        1.227127
                      60                       1.2154683
                      65                       1.2010616
                      70                       1.1846502
                      75                       1.1670893
                      80                       1.1492605
                      85                       1.1319966
                      90                       1.1160219
                      95                       1.1019233
                     100                       1.0901191
                     105                        1.080884
                     110                       1.0743763
                     115                       1.0706871
                     120                       1.0698994
                     125                       1.0721502
                     130                       1.0776841
                     135                       1.0868896
                     140                       1.1003098
                     145                       1.1186186
                     150                       1.1425624
                     155                        1.172868
                     160                       1.2101279
                     165                       1.2546778
                     170                       1.3064862
                     175                       1.3650773
                     180                        1.429473

