        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.2117727
                    -175                        2.290698
                    -170                       2.2972633
                    -165                       2.2312231
                    -160                       2.0924727
                    -155                       1.8810376
                    -150                       1.5970864
                    -145                       1.2409884
                    -140                      0.81346045
                    -135                      0.31587499
                    -130                     -0.24915118
                    -125                     -0.87669187
                    -120                      -1.5576792
                    -115                      -2.2759392
                    -110                      -3.0038646
                    -105                      -3.6973174
                    -100                      -4.2926388
                     -95                      -4.7122164
                     -90                      -4.8852582
                     -85                      -4.7786588
                     -80                      -4.4150409
                     -75                      -3.8602474
                     -70                       -3.192864
                     -65                      -2.4803648
                     -60                      -1.7708562
                     -55                       -1.094968
                     -50                     -0.47086194
                     -45                     0.091194822
                     -40                       0.5855998
                     -35                       1.0093867
                     -30                        1.361034
                     -25                       1.6397982
                     -20                       1.8453613
                     -15                       1.9776561
                     -10                       2.0367929
                      -5                       2.0230371
                       0                       1.9368123
                       5                       1.7787477
                      10                        1.549538
                      15                       1.2502052
                      20                      0.88192809
                      25                      0.44610746
                      30                    -0.055597805
                      35                     -0.62118916
                      40                      -1.2481559
                      45                      -1.9331329
                      50                      -2.6712573
                      55                       -3.455011
                      60                      -4.2722399
                      65                      -5.1029874
                      70                      -5.9150023
                      75                      -6.6588412
                      80                      -7.2661064
                      85                      -7.6578024
                      90                      -7.7681408
                      95                      -7.5748587
                     100                      -7.1114622
                     105                      -6.4492868
                     110                      -5.6667903
                     115                      -4.8288587
                     120                      -3.9811873
                     125                      -3.1531627
                     130                      -2.3628525
                     135                      -1.6212443
                     140                     -0.93514477
                     145                     -0.30896415
                     150                      0.25424888
                     155                      0.75223415
                     160                       1.1832155
                     165                       1.5457463
                     170                       1.8386356
                     175                        2.060913
                     180                       2.2117727

