        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.0515988
                    -175                       2.0384983
                    -170                       1.9699343
                    -165                        1.845745
                    -160                        1.666328
                    -155                       1.4326859
                    -150                       1.1465185
                    -145                      0.81038327
                    -140                      0.42795645
                    -135                    0.0044332206
                    -130                     -0.45288994
                    -125                     -0.93382417
                    -120                      -1.4243183
                    -115                      -1.9054782
                    -110                      -2.3529954
                    -105                      -2.7377404
                    -100                      -3.0284474
                     -95                      -3.1969394
                     -90                      -3.2248516
                     -85                      -3.1090133
                     -80                      -2.8624613
                     -75                      -2.5104941
                     -70                      -2.0840369
                     -65                      -1.6136044
                     -60                      -1.1256209
                     -55                     -0.64111876
                     -50                     -0.17596628
                     -45                      0.25823948
                     -40                      0.65316321
                     -35                       1.0028575
                     -30                       1.3030971
                     -25                       1.5509104
                     -20                       1.7442685
                     -15                        1.881892
                     -10                       1.9631395
                      -5                       1.9879528
                       0                       1.9568403
                       5                       1.8710508
                      10                       1.7319965
                      15                       1.5421459
                      20                       1.3045626
                      25                       1.0231062
                      30                      0.70253207
                      35                      0.34861612
                      40                     -0.03169581
                      45                     -0.43011826
                      50                      -0.8368547
                      55                      -1.2404651
                      60                      -1.6278461
                      65                      -1.9844347
                      70                      -2.2947676
                      75                      -2.5435047
                      80                      -2.7169105
                      85                      -2.8045912
                      90                      -2.8010768
                      95                      -2.7067028
                     100                      -2.5275938
                     105                      -2.2745773
                     110                        -1.96156
                     115                      -1.6037983
                     120                      -1.2164711
                     125                     -0.81372972
                     130                     -0.40820757
                     135                    -0.010872653
                     140                      0.36891234
                     145                      0.72323138
                     150                       1.0454287
                     155                       1.3299332
                     160                       1.5721095
                     165                       1.7681395
                     170                       1.9149313
                     175                       2.0100505
                     180                       2.0515988

