        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       1.2656858
                    -175                       1.1686727
                    -170                       1.0442771
                    -165                       0.8924492
                    -160                      0.71366761
                    -155                      0.50901108
                    -150                      0.28025208
                    -145                     0.029975479
                    -140                     -0.23827815
                    -135                     -0.51985148
                    -130                     -0.80880886
                    -125                      -1.0978084
                    -120                      -1.3780633
                    -115                      -1.6394717
                    -110                      -1.8710017
                    -105                      -2.0614042
                    -100                      -2.2002493
                     -95                      -2.2791656
                     -90                      -2.2930258
                     -85                      -2.2407557
                     -80                      -2.1254918
                     -75                      -1.9540896
                     -70                      -1.7360606
                     -65                      -1.4823314
                     -60                      -1.2040892
                     -55                     -0.91191064
                     -50                     -0.61522759
                     -45                      -0.3220874
                     -40                    -0.039122775
                     -35                      0.22835471
                     -30                      0.47620427
                     -25                      0.70129282
                     -20                      0.90134366
                     -15                        1.074808
                     -10                       1.2207623
                      -5                       1.3388299
                       0                       1.4291227
                       5                       1.4921231
                      10                        1.528942
                      15                          1.5409
                      20                       1.5297587
                      25                       1.4976515
                      30                       1.4470691
                      35                       1.3808411
                      40                       1.3021081
                      45                        1.214282
                      50                       1.1209903
                      55                        1.026001
                      60                      0.93312525
                      65                      0.84609966
                      70                      0.76844883
                      75                      0.70333686
                      80                      0.65341717
                      85                      0.62069452
                      90                      0.60640657
                      95                      0.61098386
                     100                       0.6339774
                     105                      0.67412318
                     110                      0.72940964
                     115                      0.79719196
                     120                      0.87433049
                     125                      0.95733882
                     130                       1.0425286
                     135                       1.1261415
                     140                       1.2044627
                     145                       1.2739129
                     150                       1.3311207
                     155                       1.3729763
                     160                       1.3966712
                     165                       1.3997265
                     170                       1.3800146
                     175                       1.3357774
                     180                       1.2656858

