        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       1.9221215
                    -175                       1.9059641
                    -170                       1.8097949
                    -165                       1.6329959
                    -160                       1.3748576
                    -155                       1.0345109
                    -150                      0.61084614
                    -145                      0.10244039
                    -140                     -0.49246448
                    -135                      -1.1758431
                    -130                      -1.9494384
                    -125                      -2.8135928
                    -120                      -3.7645595
                    -115                      -4.7887582
                    -110                      -5.8514599
                    -105                      -6.8777541
                    -100                      -7.7318364
                     -95                      -8.2265703
                     -90                      -8.2107962
                     -85                      -7.6884084
                     -80                      -6.8146698
                     -75                       -5.775279
                     -70                      -4.7027942
                     -65                        -3.66957
                     -60                      -2.7088265
                     -55                      -1.8333601
                     -50                      -1.0465533
                     -45                     -0.34794002
                     -40                      0.26419805
                     -35                      0.79170753
                     -30                        1.236138
                     -25                       1.5986358
                     -20                       1.8799741
                     -15                       2.0806329
                     -10                       2.2008862
                      -5                       2.2408779
                       0                       2.2006775
                       5                       2.0803149
                      10                       1.8797918
                      15                       1.5990264
                      20                       1.2378458
                      25                      0.79590348
                      30                      0.27259425
                      35                     -0.33302856
                      40                      -1.0222979
                      45                      -1.7968586
                      50                      -2.6583007
                      55                      -3.6071376
                      60                      -4.6403661
                      65                      -5.7460973
                      70                      -6.8926198
                      75                      -8.0090356
                      80                      -8.9614954
                      85                      -9.5554221
                      90                      -9.6193599
                      95                      -9.1390495
                     100                      -8.2702913
                     105                      -7.2108464
                     110                      -6.1036296
                     115                      -5.0263058
                     120                      -4.0141637
                     125                      -3.0806838
                     130                      -2.2295117
                     135                      -1.4604086
                     140                     -0.77196983
                     145                     -0.16276553
                     150                      0.36825131
                     155                      0.82166494
                     160                       1.1976514
                     165                       1.4960777
                     170                       1.7166029
                     175                        1.858764
                     180                       1.9221215

