        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.2647711
                    -175                       2.3475287
                    -170                       2.3607231
                    -165                        2.305142
                    -160                       2.1822611
                    -155                       1.9942909
                    -150                       1.7442643
                    -145                       1.4361856
                    -140                       1.0752675
                    -135                      0.66828821
                    -130                       0.2241015
                    -125                     -0.24568673
                    -120                     -0.72591722
                    -115                      -1.1971177
                    -110                      -1.6351642
                    -105                      -2.0119998
                    -100                      -2.2981502
                     -95                      -2.4673307
                     -90                      -2.5022314
                     -85                      -2.3991648
                     -80                      -2.1691309
                     -75                      -1.8346615
                     -70                      -1.4242484
                     -65                     -0.96696165
                     -60                     -0.48891164
                     -55                    -0.011750795
                     -50                      0.44740058
                     -45                       0.8753318
                     -40                       1.2619277
                     -35                       1.5994209
                     -30                       1.8818017
                     -25                       2.1043919
                     -20                       2.2635567
                     -15                       2.3565195
                     -10                       2.3812514
                      -5                       2.3364106
                       0                       2.2213171
                       5                       2.0359154
                      10                       1.7809184
                      15                       1.4576664
                      20                       1.0682872
                      25                      0.61575432
                      30                       0.1040116
                      35                     -0.46183875
                      40                      -1.0752536
                      45                      -1.7278304
                      50                       -2.408707
                      55                      -3.1037432
                      60                      -3.7945077
                      65                      -4.4572403
                      70                      -5.0622531
                      75                       -5.574642
                      80                      -5.9574253
                      85                      -6.1776848
                      90                      -6.2144455
                      95                      -6.0648525
                     100                       -5.744953
                     105                      -5.2846796
                     110                      -4.7200396
                     115                      -4.0863469
                     120                       -3.414348
                     125                       -2.729008
                     130                      -2.0498734
                     135                      -1.3920473
                     140                     -0.76721869
                     145                     -0.18451974
                     150                      0.34883763
                     155                      0.82711716
                     160                       1.2457595
                     165                       1.6011859
                     170                       1.8906709
                     175                       2.1122595
                     180                       2.2647711

