        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       1.3091221
                    -175                       1.2865505
                    -170                       1.2328111
                    -165                       1.1479412
                    -160                       1.0327174
                    -155                      0.88869102
                    -150                      0.71822874
                    -145                      0.52455736
                    -140                      0.31180914
                    -135                     0.085059432
                    -130                     -0.14965777
                    -125                     -0.38537844
                    -120                     -0.61431106
                    -115                     -0.82804709
                    -110                      -1.0179097
                    -105                      -1.1754531
                    -100                      -1.2930887
                     -95                      -1.3647695
                     -90                      -1.3866161
                     -85                      -1.3573503
                     -80                      -1.2784475
                     -75                      -1.1539389
                     -70                     -0.98994692
                     -65                     -0.79404688
                     -60                     -0.57459178
                     -55                     -0.34010762
                     -50                    -0.098821909
                     -45                      0.14165872
                     -40                      0.37453782
                     -35                      0.59391686
                     -30                      0.79481495
                     -25                      0.97314857
                     -20                       1.1256922
                     -15                       1.2500326
                     -10                       1.3445244
                      -5                       1.4082498
                       0                       1.4409833
                       5                       1.4431824
                      10                       1.4158913
                      15                       1.3607831
                      20                       1.2801012
                      25                       1.1766259
                      30                       1.0536322
                      35                      0.91483893
                      40                       0.7643467
                      45                      0.60656302
                      50                      0.44611312
                      55                      0.28773583
                      60                      0.13616492
                      65                   -0.0040023816
                      70                     -0.12844647
                      75                     -0.23327074
                      80                     -0.31514461
                      85                     -0.37143599
                      90                      -0.4003242
                      95                     -0.40088314
                     100                      -0.3731369
                     105                      -0.3180627
                     110                     -0.23756001
                     115                     -0.13437722
                     120                    -0.012003112
                     125                       0.1254688
                     130                      0.27349348
                     135                      0.42723523
                     140                      0.58172679
                     145                      0.73201942
                     150                      0.87331845
                     155                       1.0011013
                     160                        1.111217
                     165                       1.1999677
                     170                       1.2641742
                     175                        1.301228
                     180                       1.3091221

