        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.0503547
                    -175                       2.0488962
                    -170                       1.9916469
                    -165                       1.8783777
                    -160                       1.7093874
                    -155                       1.4855359
                    -150                       1.2083202
                    -145                      0.88001487
                    -140                      0.50390604
                    -135                     0.084660177
                    -130                     -0.37112765
                    -125                      -0.8541665
                    -120                      -1.3514871
                    -115                      -1.8453631
                    -110                      -2.3124879
                    -105                      -2.7241112
                    -100                      -3.0481296
                     -95                      -3.2538786
                     -90                      -3.3190509
                     -85                      -3.2361213
                     -80                      -3.0147813
                     -75                      -2.6788883
                     -70                      -2.2597655
                     -65                      -1.7894397
                     -60                      -1.2961756
                     -55                     -0.80266834
                     -50                     -0.32606986
                     -45                       0.1211294
                     -40                       0.5300202
                     -35                      0.89431386
                     -30                       1.2096011
                     -25                       1.4728258
                     -20                       1.6819338
                     -15                       1.8356499
                     -10                       1.9333459
                      -5                       1.9749699
                       0                        1.961016
                       5                       1.8926822
                      10                       1.7712879
                      15                       1.5991387
                      20                       1.3790563
                      25                       1.1145582
                      30                      0.80993818
                      35                      0.47037356
                      40                       0.1020633
                      45                     -0.28759988
                      50                     -0.68983097
                      55                      -1.0942533
                      60                      -1.4887557
                      65                      -1.8595044
                      70                      -2.1912543
                      75                      -2.4681131
                      80                       -2.674853
                      85                      -2.7986885
                      90                      -2.8311849
                      95                      -2.7697038
                     100                      -2.6179759
                     105                        -2.38542
                     110                      -2.0855945
                     115                      -1.7342641
                     120                      -1.3476354
                     125                     -0.94108068
                     130                      -0.5284143
                     135                     -0.12161773
                     140                      0.26914474
                     145                      0.63536065
                     150                      0.96995207
                     155                       1.2670618
                     160                       1.5218686
                     165                       1.7304374
                     170                       1.8896043
                     175                       1.9968889
                     180                       2.0503547

