        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.3808378
                    -175                       2.4399083
                    -170                       2.4290835
                    -165                       2.3462001
                    -160                        2.189412
                    -155                       1.9570763
                    -150                       1.6476531
                    -145                       1.2596367
                    -140                       0.7915608
                    -135                      0.24214953
                    -130                     -0.38923884
                    -125                       -1.101607
                    -120                      -1.8902565
                    -115                      -2.7428273
                    -110                      -3.6322629
                    -105                      -4.5060105
                    -100                      -5.2745776
                     -95                      -5.8131193
                     -90                      -5.9991141
                     -85                      -5.7822894
                     -80                      -5.2215063
                     -75                      -4.4421919
                     -70                      -3.5673047
                     -65                      -2.6832403
                     -60                       -1.840168
                     -55                      -1.0637437
                     -50                     -0.36562555
                     -45                      0.24979168
                     -40                      0.78161541
                     -35                       1.2305084
                     -30                       1.5977463
                     -25                       1.8848079
                     -20                       2.0932423
                     -15                       2.2246761
                     -10                       2.2808902
                      -5                       2.2639298
                       0                       2.1762277
                       5                       2.0208878
                      10                       1.8012746
                      15                       1.5218453
                      20                       1.1878621
                      25                      0.80559546
                      30                      0.38242682
                      35                    -0.073065243
                      40                     -0.55104793
                      45                      -1.0404204
                      50                      -1.5288646
                      55                      -2.0029885
                      60                      -2.4485958
                      65                      -2.8511187
                      70                      -3.1962403
                      75                      -3.4707063
                      80                      -3.6632737
                      85                      -3.7656775
                      90                      -3.7734407
                      95                      -3.6863428
                     100                      -3.5084271
                     105                      -3.2475351
                     110                      -2.9144932
                     115                      -2.5221363
                     120                      -2.0843506
                     125                       -1.615266
                     130                      -1.1286505
                     135                     -0.63750319
                     140                     -0.15381203
                     145                      0.31156711
                     150                      0.74894888
                     155                       1.1498034
                     160                       1.5067075
                     165                       1.8132751
                     170                       2.0640745
                     175                       2.2545356
                     180                       2.3808378

