        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.1147549
                    -175                       2.1507526
                    -170                       2.1221301
                    -165                        2.028576
                    -160                       1.8699642
                    -155                       1.6463577
                    -150                        1.358042
                    -145                       1.0056084
                    -140                      0.59012775
                    -135                      0.11347336
                    -130                     -0.42110951
                    -125                      -1.0080444
                    -120                      -1.6378823
                    -115                      -2.2949851
                    -110                      -2.9544201
                    -105                      -3.5787092
                    -100                      -4.1165306
                     -95                      -4.5073424
                     -90                      -4.6955109
                     -85                      -4.6508445
                     -80                      -4.3825818
                     -75                      -3.9349575
                     -70                      -3.3683297
                     -65                      -2.7404171
                     -60                      -2.0965977
                     -55                      -1.4684928
                     -50                      -0.8765176
                     -45                     -0.33321365
                     -40                      0.15397697
                     -35                      0.58076319
                     -30                      0.94475105
                     -25                       1.2446798
                     -20                       1.4799759
                     -15                       1.6505032
                     -10                       1.7564319
                      -5                       1.7981748
                       0                       1.7763626
                       5                       1.6918562
                      10                       1.5457027
                      15                       1.3392082
                      20                       1.0739399
                      25                      0.75177186
                      30                      0.37496072
                      35                    -0.053726955
                      40                     -0.53079904
                      45                      -1.0516851
                      50                      -1.6101778
                      55                      -2.1975851
                      60                      -2.8015199
                      65                      -3.4043332
                      70                      -3.9814366
                      75                       -4.500257
                      80                      -4.9212737
                      85                      -5.2029359
                      90                      -5.3109925
                      95                      -5.2292587
                     100                      -4.9657118
                     105                      -4.5495995
                     110                      -4.0216704
                     115                      -3.4236886
                     120                       -2.791724
                     125                      -2.1538099
                     130                      -1.5303925
                     135                     -0.93588601
                     140                     -0.38033275
                     145                      0.12923574
                     150                      0.58780985
                     155                       0.9917312
                     160                       1.3382567
                     165                       1.6252831
                     170                       1.8511756
                     175                       2.0146616
                     180                       2.1147549

