        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.0025816
                    -175                       1.9706035
                    -170                       1.8734806
                    -165                         1.71046
                    -160                       1.4808985
                    -155                       1.1842684
                    -150                      0.82020144
                    -145                      0.38860536
                    -140                     -0.11008622
                    -135                     -0.67442468
                    -130                      -1.3010454
                    -125                      -1.9830818
                    -120                      -2.7075187
                    -115                       -3.451123
                    -110                      -4.1751201
                    -105                       -4.820609
                    -100                      -5.3103742
                     -95                      -5.5652744
                     -90                      -5.5355583
                     -85                      -5.2272867
                     -80                      -4.6988366
                     -75                       -4.031082
                     -70                      -3.2982018
                     -65                      -2.5547797
                     -60                      -1.8359535
                     -55                       -1.162474
                     -50                      -0.5458561
                     -45                    0.0078505257
                     -40                      0.49565705
                     -35                      0.91621144
                     -30                       1.2689963
                     -25                        1.553899
                     -20                       1.7709968
                     -15                       1.9204638
                     -10                       2.0025443
                      -5                       2.0175615
                       0                        1.965944
                       5                        1.848381
                      10                       1.6654311
                      15                       1.4181736
                      20                       1.1079171
                      25                      0.73638745
                      30                      0.30588968
                      35                     -0.18043481
                      40                     -0.71819974
                      45                      -1.3011354
                      50                      -1.9201224
                      55                      -2.5618075
                      60                      -3.2068066
                      65                      -3.8277902
                      70                      -4.3883643
                      75                      -4.8445293
                      80                      -5.1508375
                      85                        -5.27155
                      90                      -5.1926061
                      95                      -4.9269311
                     100                      -4.5091919
                     105                      -3.9838289
                     110                      -3.3939311
                     115                      -2.7750963
                     120                      -2.1539878
                     125                      -1.5494672
                     130                     -0.97451791
                     135                     -0.43804719
                     140                     0.053732134
                     145                       0.4963426
                     150                      0.88641653
                     155                       1.2213048
                     160                       1.4988401
                     165                       1.7171974
                     170                       1.8748131
                     175                       1.9703364
                     180                       2.0025816

