        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.9491481
                    -175                       1.9854196
                    -170                       1.9494047
                    -165                       1.8399472
                    -160                       1.6554892
                    -155                       1.3939696
                    -150                       1.0526856
                    -145                      0.62812075
                    -140                       0.1157433
                    -135                     -0.49020005
                    -130                      -1.1968307
                    -125                      -2.0125543
                    -120                      -2.9463178
                    -115                      -4.0051398
                    -110                      -5.1873181
                    -105                      -6.4654475
                    -100                      -7.7491489
                     -95                       -8.827271
                     -90                      -9.3652657
                     -85                      -9.1218901
                     -80                      -8.2167563
                     -75                      -6.9882762
                     -70                      -5.7028103
                     -65                      -4.4897332
                     -60                      -3.3945929
                     -55                      -2.4260599
                     -50                      -1.5792921
                     -45                     -0.84565046
                     -40                     -0.21637157
                     -35                       0.3162177
                     -30                      0.75843982
                     -25                       1.1153546
                     -20                       1.3909529
                     -15                       1.5883616
                     -10                       1.7100247
                      -5                       1.7578495
                       0                       1.7333162
                       5                       1.6375662
                      10                       1.4713957
                      15                       1.2353315
                      20                      0.92957948
                      25                      0.55399802
                      30                      0.10804972
                      35                      -0.4092415
                      40                     -0.99929647
                      45                       -1.663885
                      50                      -2.4047987
                      55                      -3.2230339
                      60                      -4.1169737
                      65                      -5.0785985
                      70                      -6.0860804
                      75                      -7.0907994
                      80                      -7.9997455
                      85                      -8.6672788
                      90                      -8.9316466
                      95                      -8.7105546
                     100                      -8.0680025
                     105                      -7.1615062
                     110                      -6.1428672
                     115                      -5.1126665
                     120                      -4.1247837
                     125                      -3.2040021
                     130                      -2.3598311
                     135                       -1.594573
                     140                     -0.90749547
                     145                     -0.29685048
                     150                      0.23920722
                     155                      0.70224226
                     160                        1.093417
                     165                        1.413484
                     170                       1.6628218
                     175                       1.8414789
                     180                       1.9491481

