        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       1.7834747
                    -175                       1.8084187
                    -170                       1.7807697
                    -165                       1.7009741
                    -160                       1.5695848
                    -155                       1.3873325
                    -150                       1.1552366
                    -145                      0.87477425
                    -140                      0.54813369
                    -135                      0.17858781
                    -130                     -0.22896912
                    -125                     -0.66728142
                    -120                      -1.1257771
                    -115                       -1.589474
                    -110                      -2.0380123
                    -105                       -2.445391
                    -100                      -2.7813156
                     -95                      -3.0150412
                     -90                      -3.1216511
                     -85                      -3.0888309
                     -80                       -2.920742
                     -75                       -2.636725
                     -70                      -2.2655299
                     -65                      -1.8384225
                     -60                      -1.3839798
                     -55                     -0.92554224
                     -50                      -0.4807777
                     -45                    -0.062382809
                     -40                      0.32083868
                     -35                      0.66293163
                     -30                      0.95993685
                     -25                       1.2092535
                     -20                       1.4091857
                     -15                       1.5586303
                     -10                       1.6568657
                      -5                       1.7034107
                       0                       1.6979311
                       5                       1.6401763
                      10                       1.5299323
                      15                       1.3670441
                      20                       1.1513721
                      25                      0.88283521
                      30                      0.56147555
                      35                      0.18758394
                      40                     -0.23807802
                      45                     -0.71390138
                      50                      -1.2368121
                      55                      -1.8012906
                      60                      -2.3978834
                      65                      -3.0110996
                      70                      -3.6168122
                      75                      -4.1799118
                      80                      -4.6541371
                      85                      -4.9871577
                      90                      -5.1329762
                      95                      -5.0681028
                     100                      -4.8018012
                     105                      -4.3719325
                     110                      -3.8301083
                     115                      -3.2266334
                     120                      -2.6021136
                     125                      -1.9856255
                     130                      -1.3963899
                     135                      -0.8464047
                     140                     -0.34281382
                     145                      0.11032839
                     150                      0.51086138
                     155                      0.85774949
                     160                       1.1506048
                     165                       1.3893992
                     170                       1.5742964
                     175                       1.7055577
                     180                       1.7834747

