        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.1382829
                    -175                       2.1550521
                    -170                       2.1131462
                    -165                       2.0125826
                    -160                       1.8536701
                    -155                       1.6370449
                    -150                       1.3637433
                    -145                       1.0353331
                    -140                      0.65413631
                    -135                      0.22358645
                    -130                     -0.25121388
                    -125                     -0.76266514
                    -120                      -1.2995119
                    -115                      -1.8453743
                    -110                      -2.3772161
                    -105                      -2.8644429
                    -100                      -3.2699395
                     -95                      -3.5546245
                     -90                      -3.6859575
                     -85                      -3.6477769
                     -80                      -3.4461014
                     -75                      -3.1069236
                     -70                      -2.6675745
                     -65                      -2.1670251
                     -60                      -1.6393519
                     -55                      -1.1111956
                     -50                     -0.60193496
                     -45                     -0.12503877
                     -40                      0.31038612
                     -35                      0.69827861
                     -30                       1.0346434
                     -25                        1.316874
                     -20                       1.5433065
                     -15                       1.7129371
                     -10                       1.8252475
                      -5                       1.8801016
                       0                       1.8776875
                       5                       1.8184749
                      10                       1.7032633
                      15                       1.5330922
                      20                       1.3093363
                      25                       1.0337336
                      30                      0.70846939
                      35                      0.33631418
                      40                    -0.079155579
                      45                     -0.53321829
                      50                      -1.0195045
                      55                      -1.5292886
                      60                      -2.0505618
                      65                      -2.5669627
                      70                       -3.056836
                      75                      -3.4930092
                      80                      -3.8442134
                      85                       -4.079043
                      90                      -4.1723693
                      95                      -4.1121855
                     100                       -3.903458
                     105                       -3.566611
                     110                      -3.1316178
                     115                      -2.6309945
                     120                      -2.0945808
                     125                      -1.5470163
                     130                      -1.0073251
                     135                     -0.48961651
                     140                    -0.004143666
                     145                      0.44168456
                     150                       0.8424886
                     155                       1.1943187
                     160                       1.4942377
                     165                       1.7400408
                     170                       1.9300727
                     175                       2.0631103
                     180                       2.1382829

