        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.3650853
                    -175                       2.4742803
                    -170                       2.5070787
                    -165                       2.4647218
                    -160                       2.3486987
                    -155                        2.160819
                    -150                       1.9033161
                    -145                       1.5790098
                    -140                       1.1915738
                    -135                       0.7459726
                    -130                      0.24915192
                    -125                     -0.28891388
                    -120                       -0.853738
                    -115                      -1.4244496
                    -110                      -1.9719416
                    -105                      -2.4581469
                    -100                       -2.838408
                     -95                      -3.0689012
                     -90                      -3.1185518
                     -85                      -2.9801264
                     -80                      -2.6731305
                     -75                      -2.2363349
                     -70                      -1.7153469
                     -65                       -1.152439
                     -60                     -0.58164526
                     -55                    -0.028123095
                     -50                      0.49039678
                     -45                      0.96165707
                     -40                       1.3771557
                     -35                       1.7308648
                     -30                       2.0183556
                     -25                       2.2362316
                     -20                       2.3817738
                     -15                       2.4527213
                     -10                       2.4471351
                      -5                       2.3633046
                       0                       2.1996724
                       5                       1.9549064
                      10                        1.627238
                      15                       1.2151325
                      20                      0.71659362
                      25                      0.12901811
                      30                     -0.55118783
                      35                      -1.3291638
                      40                      -2.2124117
                      45                      -3.2120201
                      50                      -4.3445479
                      55                      -5.6350141
                      60                      -7.1217956
                      65                      -8.8648212
                      70                      -10.958741
                      75                      -13.546369
                      80                      -16.752849
                      85                      -19.851316
                      90                      -19.402408
                      95                      -16.131397
                     100                      -13.082388
                     105                      -10.640872
                     110                       -8.657035
                     115                      -6.9969482
                     120                      -5.5735404
                     125                      -4.3315978
                     130                      -3.2356541
                     135                      -2.2625887
                     140                      -1.3971833
                     145                      -0.6293828
                     150                     0.047452421
                     155                      0.63769718
                     160                       1.1442399
                     165                       1.5690196
                     170                       1.9134019
                     175                       2.1784438
                     180                       2.3650853

