        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.1159472
                    -175                       2.1135724
                    -170                       2.0309776
                    -165                       1.8670201
                    -160                       1.6204381
                    -155                       1.2897266
                    -150                      0.87298209
                    -145                      0.36772374
                    -140                      -0.2292882
                    -135                     -0.92218256
                    -130                      -1.7159227
                    -125                      -2.6157512
                    -120                      -3.6253949
                    -115                      -4.7423263
                    -110                      -5.9464077
                    -105                      -7.1754596
                    -100                      -8.2841954
                     -95                      -9.0183389
                     -90                      -9.1124365
                     -85                      -8.5237365
                     -80                      -7.4795123
                     -75                      -6.2551455
                     -70                      -5.0260314
                     -65                      -3.8726298
                     -60                      -2.8234877
                     -55                      -1.8844534
                     -50                      -1.0528967
                     -45                     -0.32379358
                     -40                      0.30789177
                     -35                      0.84640445
                     -30                       1.2950436
                     -25                       1.6562543
                     -20                       1.9317982
                     -15                       2.1229329
                     -10                        2.230572
                      -5                       2.2554175
                       0                       2.1980623
                       5                       2.0590957
                      10                       1.8390642
                      15                       1.5385888
                      20                       1.1583498
                      25                      0.69910082
                      30                      0.16169677
                      35                     -0.45282742
                      40                      -1.1430658
                      45                      -1.9068219
                      50                      -2.7402498
                      55                      -3.6361815
                      60                      -4.5810289
                      65                      -5.5494234
                      70                      -6.4960693
                      75                      -7.3466458
                      80                      -7.9963013
                      85                        -8.33218
                      90                      -8.2851718
                      95                      -7.8735475
                     100                      -7.1898354
                     105                      -6.3467163
                     110                      -5.4358015
                     115                      -4.5172124
                     120                      -3.6259244
                     125                      -2.7810097
                     130                      -1.9926225
                     135                      -1.2662827
                     140                     -0.60524941
                     145                    -0.011750253
                     150                       0.5124217
                     155                       0.9656455
                     160                       1.3463775
                     165                        1.653134
                     170                        1.884503
                     175                       2.0391594
                     180                       2.1159472

