        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.2428261
                    -175                       2.2446947
                    -170                       2.2332973
                    -165                        2.209049
                    -160                       2.1727221
                    -155                       2.1254265
                    -150                       2.0685838
                    -145                       2.0038926
                    -140                       1.9332866
                    -135                       1.8588832
                    -130                       1.7829255
                    -125                       1.7077159
                    -120                       1.6355433
                    -115                       1.5686059
                    -110                       1.5089312
                    -105                       1.4582979
                    -100                       1.4181642
                     -95                       1.3896075
                     -90                       1.3732805
                     -85                       1.3693873
                     -80                       1.3776833
                     -75                       1.3974911
                     -70                       1.4277441
                     -65                       1.4670403
                     -60                       1.5137075
                     -55                       1.5658741
                     -50                        1.621541
                     -45                       1.6786505
                     -40                       1.7351515
                     -35                       1.7890591
                     -30                       1.8385075
                     -25                       1.8817985
                     -20                       1.9174434
                     -15                       1.9441996
                     -10                       1.9611011
                      -5                       1.9674823
                       0                       1.9629778
                       5                       1.9476308
                      10                       1.9216568
                      15                        1.885714
                      20                       1.8407258
                      25                       1.7878947
                      30                       1.7286728
                      35                       1.6647262
                      40                       1.5978937
                      45                       1.5301419
                      50                       1.4635141
                      55                       1.4000757
                      60                       1.3418549
                      65                       1.2907802
                      70                       1.2486154
                      75                        1.216896
                      80                       1.1968682
                      85                       1.1894375
                      90                       1.1951288
                      95                       1.2140571
                     100                       1.2459239
                     105                        1.290026
                     110                        1.345282
                     115                       1.4102743
                     120                       1.4833003
                     125                       1.5624321
                     130                       1.6455788
                     135                       1.7305508
                     140                       1.8151219
                     145                       1.8970899
                     150                       1.9743345
                     155                       2.0448706
                     160                       2.1068993
                     165                       2.1588529
                     170                       2.1994356
                     175                       2.2276573
                     180                       2.2428261

