        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                        2.113992
                    -175                       2.1604057
                    -170                        2.197454
                    -165                       2.2252798
                    -160                       2.2442817
                    -155                       2.2550928
                    -150                       2.2585554
                    -145                       2.2556888
                    -140                       2.2476536
                    -135                       2.2357109
                    -130                        2.221179
                    -125                       2.2053876
                    -120                       2.1896318
                    -115                       2.1751258
                    -110                       2.1629598
                    -105                       2.1540603
                    -100                       2.1491559
                     -95                         2.14875
                     -90                       2.1531018
                     -85                       2.1622171
                     -80                       2.1758445
                     -75                       2.1934881
                     -70                       2.2144231
                     -65                       2.2377225
                     -60                       2.2622895
                     -55                       2.2868963
                     -50                       2.3102265
                     -45                       2.3309196
                     -40                       2.3476165
                     -35                       2.3590045
                     -30                       2.3638601
                     -25                        2.361089
                     -20                       2.3497621
                     -15                       2.3291469
                     -10                       2.2987341
                      -5                       2.2582588
                       0                       2.2077153
                       5                       2.1473316
                      10                       2.0776938
                      15                       1.9995881
                      20                       1.9140764
                      25                       1.8224624
                      30                       1.7262689
                      35                       1.6272079
                      40                       1.5271437
                      45                       1.4280503
                      50                        1.331963
                      55                       1.2409247
                      60                       1.1569289
                      65                       1.0818611
                      70                       1.0174397
                      75                      0.96515983
                      80                      0.92624199
                      85                      0.90158897
                      90                      0.89175694
                      95                      0.89691702
                     100                      0.91687382
                     105                      0.95105541
                     110                      0.99853823
                     115                       1.0580807
                     120                       1.1281674
                     125                       1.2070623
                     130                       1.2928666
                     135                       1.3835806
                     140                       1.4771649
                     145                       1.5716005
                     150                       1.6649438
                     155                       1.7553771
                     160                       1.8412522
                     165                       1.9211269
                     170                       1.9937943
                     175                        2.058304
                     180                        2.113992

