        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.4328808
                    -175                       2.5292429
                    -170                       2.5963591
                    -165                       2.6356225
                    -160                       2.6488063
                    -155                        2.638059
                    -150                       2.6058991
                    -145                       2.5552063
                    -140                       2.4892042
                    -135                       2.4114305
                    -130                       2.3256893
                    -125                       2.2359805
                    -120                       2.1464018
                    -115                       2.0610222
                    -110                       1.9837273
                    -105                       1.9180441
                    -100                       1.8669582
                     -95                       1.8327391
                     -90                       1.8167957
                     -85                        1.819582
                     -80                       1.8405597
                     -75                       1.8782365
                     -70                        1.930263
                     -65                       1.9935794
                     -60                       2.0645919
                     -55                       2.1393588
                     -50                       2.2137676
                     -45                       2.2836926
                     -40                       2.3451229
                     -35                       2.3942622
                     -30                       2.4276003
                     -25                       2.4419616
                     -20                       2.4345355
                     -15                       2.4028937
                     -10                       2.3450007
                      -5                       2.2592199
                       0                       2.1443217
                       5                       1.9994941
                      10                       1.8243352
                      15                        1.618984
                      20                       1.3840766
                      25                        1.120858
                      30                      0.83129395
                      35                      0.51822107
                      40                      0.18554064
                      45                     -0.16154577
                      50                     -0.51627429
                      55                     -0.87006923
                      60                      -1.2123818
                      65                      -1.5307379
                      70                      -1.8111523
                      75                      -2.0390565
                      80                      -2.2007862
                      85                       -2.285453
                      90                      -2.2867539
                      95                      -2.2041933
                     100                      -2.0431341
                     105                      -1.8138104
                     110                      -1.5295706
                     115                      -1.2049753
                     120                     -0.85422296
                     125                     -0.49012308
                     130                     -0.12360168
                     135                      0.23639762
                     140                      0.58277773
                     145                      0.91004597
                     150                        1.214049
                     155                       1.4917292
                     160                       1.7409216
                     165                       1.9601943
                     170                       2.1487284
                     175                       2.3062323
                     180                       2.4328808

