        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.4687056
                    -175                        1.494898
                    -170                       1.4554492
                    -165                       1.3497478
                    -160                       1.1769654
                    -155                      0.93602554
                    -150                      0.62557434
                    -145                      0.24396803
                    -140                      -0.2106931
                    -135                     -0.74042792
                    -130                      -1.3470276
                    -125                      -2.0312959
                    -120                      -2.7914999
                    -115                      -3.6203633
                    -110                      -4.4995541
                    -105                       -5.390547
                    -100                      -6.2225677
                     -95                      -6.8855653
                     -90                      -7.2487628
                     -85                      -7.2202692
                     -80                      -6.8093088
                     -75                      -6.1194025
                     -70                      -5.2811221
                     -65                      -4.3985008
                     -60                       -3.536358
                     -55                      -2.7292129
                     -50                       -1.993117
                     -45                      -1.3341545
                     -40                     -0.75345833
                     -35                     -0.24991657
                     -30                      0.17844435
                     -25                      0.53378638
                     -20                      0.81815555
                     -15                       1.0333638
                     -10                       1.1809598
                      -5                       1.2622391
                       0                       1.2782659
                       5                       1.2298528
                      10                       1.1177125
                      15                      0.94229473
                      20                      0.70387127
                      25                      0.40251845
                      30                     0.038125772
                      35                     -0.38956436
                      40                      -0.8808496
                      45                      -1.4358302
                      50                        -2.05393
                      55                       -2.732985
                      60                      -3.4675804
                      65                      -4.2461546
                      70                      -5.0463027
                      75                      -5.8281531
                      80                      -6.5277488
                      85                      -7.0572786
                      90                      -7.3237049
                      95                      -7.2682005
                     100                      -6.9005522
                     105                      -6.2930127
                     110                       -5.540744
                     115                      -4.7265121
                     120                       -3.907868
                     125                       -3.119703
                     130                      -2.3812693
                     135                      -1.7023559
                     140                      -1.0874636
                     145                     -0.53832023
                     150                    -0.055305689
                     155                      0.36177601
                     160                      0.71329457
                     165                      0.99959568
                     170                       1.2209117
                     175                       1.3773262
                     180                       1.4687056

