        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                        2.330856
                    -175                       2.3631547
                    -170                       2.3746805
                    -165                       2.3661433
                    -160                       2.3388013
                    -155                       2.2944142
                    -150                       2.2351834
                    -145                       2.1636788
                    -140                       2.0827576
                    -135                       1.9954759
                    -130                       1.9049957
                    -125                       1.8144901
                    -120                       1.7270502
                    -115                       1.6455956
                    -110                       1.5727904
                    -105                       1.5109678
                    -100                       1.4620634
                     -95                       1.4275588
                     -90                       1.4084375
                     -85                        1.405154
                     -80                       1.4176113
                     -75                       1.4451602
                     -70                       1.4866121
                     -65                       1.5402676
                     -60                       1.6039633
                     -55                       1.6751357
                     -50                       1.7509016
                     -45                        1.828151
                     -40                       1.9036513
                     -35                       1.9741569
                     -30                        2.036521
                     -25                       2.0878039
                     -20                       2.1253746
                     -15                       2.1470014
                     -10                       2.1509294
                      -5                       2.1359425
                       0                       2.1013205
                       5                       2.0472938
                      10                       1.9742422
                      15                       1.8834307
                      20                       1.7766531
                      25                       1.6562405
                      30                       1.5249986
                      35                       1.3861289
                      40                       1.2431361
                      45                       1.0997253
                      50                       0.9596914
                      55                      0.82680584
                      60                      0.70470356
                      65                      0.59677487
                      70                      0.50606497
                      75                      0.43518384
                      80                      0.38622874
                      85                      0.36072068
                      90                      0.35956001
                      95                       0.3829845
                     100                      0.43056837
                     105                       0.5012239
                     110                       0.5932287
                     115                      0.70427309
                     120                      0.83152726
                     125                       0.9717268
                     130                       1.1212736
                     135                       1.2763488
                     140                       1.4330318
                     145                       1.5874231
                     150                       1.7357622
                     155                       1.8745388
                     160                       2.0005925
                     165                       2.1111978
                     170                       2.2041324
                     175                       2.2777285
                     180                        2.330856

