        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.1682339
                    -175                       2.2139248
                    -170                       2.2369593
                    -165                       2.2381128
                    -160                       2.2187413
                    -155                       2.1807486
                    -150                       2.1265161
                    -145                       2.0588205
                    -140                       1.9807414
                    -135                       1.8955621
                    -130                       1.8066662
                    -125                       1.7174336
                    -120                       1.6311399
                    -115                       1.5508615
                    -110                       1.4793897
                    -105                        1.419155
                    -100                       1.3721628
                     -95                       1.3399399
                     -90                       1.3234929
                     -85                       1.3232794
                     -80                       1.3391836
                     -75                       1.3705148
                     -70                       1.4160158
                     -65                       1.4738875
                     -60                       1.5418326
                     -55                       1.6171183
                     -50                       1.6966579
                     -45                       1.7771085
                     -40                       1.8549823
                     -35                       1.9267658
                     -30                       1.9890418
                     -25                       2.0386091
                     -20                        2.072595
                     -15                       2.0885566
                     -10                       2.0845678
                      -5                       2.0592908
                       0                        2.011941
                       5                        1.942786
                      10                       1.8522549
                      15                       1.7417661
                      20                       1.6133534
                      25                       1.4696712
                      30                       1.3139259
                      35                       1.1497858
                      40                       0.9812722
                      45                      0.81263245
                      50                       0.6482033
                      55                      0.49226946
                      60                      0.34892597
                      65                       0.2219517
                      70                      0.11470001
                      75                     0.030010037
                      80                    -0.029860813
                      85                    -0.063284999
                      90                    -0.069295202
                      95                    -0.047608875
                     100                    0.0013636897
                     105                     0.076522618
                     110                      0.17609088
                     115                      0.29764537
                     120                      0.43816955
                     125                       0.5941304
                     130                      0.76157996
                     135                      0.93627826
                     140                       1.1138319
                     145                       1.2898397
                     150                       1.4600379
                     155                       1.6204356
                     160                       1.7674352
                     165                       1.8979329
                     170                       2.0093977
                     175                        2.099927
                     180                       2.1682339

