        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.2164133
                    -175                        1.178865
                    -170                       1.1233464
                    -165                       1.0501843
                    -160                      0.96019783
                    -155                      0.85469519
                    -150                      0.73546259
                    -145                      0.60474523
                    -140                      0.46521931
                    -135                      0.31995362
                    -130                       0.1723584
                    -125                     0.026118568
                    -120                     -0.11489166
                    -115                     -0.24671501
                    -110                     -0.36543917
                    -105                     -0.46734429
                    -100                     -0.54906426
                     -95                     -0.60775141
                     -90                     -0.64123095
                     -85                     -0.64813065
                     -80                     -0.62795999
                     -75                     -0.58116322
                     -70                     -0.50908333
                     -65                     -0.41389159
                     -60                     -0.29846796
                     -55                     -0.16625065
                     -50                    -0.021070173
                     -45                      0.13301822
                     -40                      0.29189232
                     -35                      0.45150375
                     -30                      0.60799784
                     -25                      0.75781138
                     -20                      0.89774911
                     -15                       1.0250407
                     -10                       1.1373806
                      -5                       1.2329527
                       0                       1.3104425
                       5                        1.369018
                      10                       1.4084042
                      15                       1.4287433
                      20                       1.4306564
                      25                       1.4151954
                      30                       1.3838107
                      35                       1.3383152
                      40                       1.2808426
                      45                       1.2138009
                      50                        1.139819
                      55                       1.0616861
                      60                      0.98228212
                      65                      0.90449871
                      70                      0.83115199
                      75                       0.7648884
                      80                      0.70808745
                      85                      0.66276669
                      90                      0.63049013
                      95                      0.61232053
                     100                      0.60873267
                     105                      0.61961769
                     110                      0.64428126
                     115                      0.68147651
                     120                      0.72946108
                     125                       0.7860731
                     130                      0.84882023
                     135                      0.91497574
                     140                      0.98167644
                     145                       1.0460186
                     150                       1.1051486
                     155                       1.1563472
                     160                        1.197105
                     165                       1.2251897
                     170                       1.2387044
                     175                       1.2361358
                     180                       1.2164133

