        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.3753312
                    -175                       2.3148875
                    -170                       2.2251686
                    -165                       2.1076217
                    -160                       1.9643962
                    -155                       1.7982979
                    -150                       1.6127636
                    -145                       1.4118222
                    -140                       1.2000411
                    -135                      0.98245189
                    -130                      0.76445442
                    -125                      0.55169397
                    -120                      0.34991222
                    -115                      0.16477273
                    -110                    0.0016651845
                    -105                     -0.13450327
                    -100                     -0.23951834
                     -95                     -0.31005588
                     -90                     -0.34385032
                     -85                     -0.33981856
                     -80                     -0.29812477
                     -75                     -0.22018346
                     -70                     -0.10859045
                     -65                     0.033004672
                     -60                      0.20007645
                     -55                      0.38743448
                     -50                      0.58944942
                     -45                      0.80027694
                     -40                       1.0140657
                     -35                       1.2251401
                     -30                        1.428152
                     -25                       1.6182015
                     -20                       1.7909285
                     -15                       1.9425774
                     -10                       2.0700424
                      -5                       2.1708949
                       0                       2.2434102
                       5                       2.2865176
                      10                       2.2999301
                      15                       2.2840077
                      20                       2.2398249
                      25                       2.1691512
                      30                       2.0744442
                      35                       1.9588376
                      40                       1.8261207
                      45                       1.6807042
                      50                       1.5275639
                      55                       1.3721531
                      60                       1.2202729
                      65                       1.0778919
                      70                      0.95091128
                      75                      0.84487739
                      80                      0.76466095
                      85                      0.71413088
                      90                      0.69586576
                      95                      0.71093904
                     100                      0.75883073
                     105                      0.83746287
                     110                      0.94336539
                     115                       1.0719392
                     120                       1.2177753
                     125                       1.3749869
                     130                       1.5375172
                     135                       1.6994021
                     140                       1.8549761
                     145                       1.9990246
                     150                       2.1268873
                     155                       2.2345261
                     160                       2.3185648
                     165                       2.3763112
                     170                       2.4057679
                     175                        2.405636
                     180                       2.3753312

