        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.3806116
                    -175                       2.4307114
                    -170                       2.4067458
                    -165                       2.3089666
                    -160                       2.1376937
                    -155                       1.8933471
                    -150                       1.5765063
                    -145                       1.1880296
                    -140                      0.72929267
                    -135                      0.20263874
                    -130                     -0.38780555
                    -125                      -1.0347153
                    -120                      -1.7252371
                    -115                      -2.4374482
                    -110                      -3.1357407
                    -105                      -3.7667266
                    -100                      -4.2601809
                     -95                      -4.5418879
                     -90                      -4.5600114
                     -85                      -4.3105616
                     -80                      -3.8395896
                     -75                      -3.2199484
                     -70                      -2.5236881
                     -65                      -1.8070185
                     -60                       -1.108037
                     -55                     -0.45045204
                     -50                      0.15171667
                     -45                      0.69040129
                     -40                       1.1609829
                     -35                       1.5607542
                     -30                       1.8880241
                     -25                       2.1416179
                     -20                       2.3206092
                     -15                       2.4241829
                     -10                       2.4515664
                      -5                       2.4019925
                       0                        2.274669
                       5                       2.0689567
                      10                       1.7835065
                      15                       1.4172956
                      20                      0.96879618
                      25                      0.43595437
                      30                     -0.18406142
                      35                     -0.89519455
                      40                      -1.7029285
                      45                      -2.6148027
                      50                      -3.6409468
                      55                      -4.7943688
                      60                      -6.0901493
                      65                      -7.5409366
                      70                      -9.1410214
                      75                      -10.818424
                      80                      -12.322253
                      85                      -13.122339
                      90                      -12.762839
                      95                      -11.486244
                     100                      -9.8735453
                     105                      -8.2735265
                     110                      -6.8043629
                     115                      -5.4863496
                     120                      -4.3097869
                     125                      -3.2590271
                     130                      -2.3197339
                     135                      -1.4805536
                     140                     -0.73305937
                     145                    -0.071241567
                     150                      0.50904888
                     155                       1.0105869
                     160                       1.4351663
                     165                       1.7839065
                     170                       2.0574853
                     175                        2.256312
                     180                       2.3806116

