        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.3142977
                    -175                       1.3169311
                    -170                       1.2828445
                    -165                       1.2118588
                    -160                       1.1043773
                    -155                      0.96141091
                    -150                      0.78462475
                    -145                      0.57640909
                    -140                      0.33997897
                    -135                     0.079503386
                    -130                     -0.19974022
                    -125                     -0.49120076
                    -120                     -0.78690877
                    -115                      -1.0774072
                    -110                      -1.3518393
                    -105                      -1.5982934
                    -100                       -1.804495
                     -95                      -1.9588699
                     -90                      -2.0518761
                     -85                       -2.077347
                     -80                      -2.0334554
                     -75                      -1.9230614
                     -70                      -1.7532106
                     -65                      -1.5340524
                     -60                      -1.2774705
                     -55                      -0.9957866
                     -50                     -0.70076704
                     -45                     -0.40300318
                     -40                     -0.11162362
                     -35                      0.16575742
                     -30                      0.42295221
                     -25                       0.6550475
                     -20                      0.85823746
                     -15                        1.029668
                     -10                       1.1673043
                      -5                       1.2698248
                       0                       1.3365392
                       5                        1.367257
                      10                       1.3625135
                      15                       1.3231681
                      20                        1.250626
                      25                       1.1467862
                      30                       1.0140571
                      35                      0.85538504
                      40                      0.67429498
                      45                      0.47493933
                      50                      0.26214822
                      55                     0.041468786
                      60                     -0.18082532
                      65                     -0.39778044
                      70                     -0.60189638
                      75                     -0.78537723
                      80                     -0.94051761
                      85                      -1.0602165
                      90                      -1.1385807
                      95                      -1.1714692
                     100                      -1.1570219
                     105                      -1.0958459
                     110                     -0.99097568
                     115                     -0.84754706
                     120                      -0.6722784
                     125                     -0.47286989
                     130                     -0.25742865
                     135                    -0.033992753
                     140                      0.18981457
                     145                      0.40700335
                     150                        0.611331
                     155                      0.79734182
                     160                      0.96035989
                     165                       1.0964569
                     170                       1.2024104
                     175                       1.2756618
                     180                       1.3142977

