        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.3809842
                    -175                       2.4895446
                    -170                       2.5214979
                    -165                       2.4780517
                    -160                       2.3607989
                    -155                       2.1717793
                    -150                       1.9135747
                    -145                       1.5894632
                    -140                       1.2036724
                    -135                      0.76178663
                    -130                      0.27137786
                    -125                     -0.25706188
                    -120                     -0.80884048
                    -115                      -1.3635187
                    -110                      -1.8934874
                    -105                      -2.3636192
                    -100                      -2.7335554
                     -95                       -2.964068
                     -90                      -3.0269307
                     -85                      -2.9141747
                     -80                      -2.6410248
                     -75                      -2.2404174
                     -70                      -1.7529087
                     -65                      -1.2176617
                     -60                     -0.66748015
                     -55                     -0.12756278
                     -50                      0.38365534
                     -45                      0.85296635
                     -40                       1.2709043
                     -35                        1.630576
                     -30                       1.9268322
                     -25                       2.1557159
                     -20                       2.3141117
                     -15                       2.3995283
                     -10                       2.4099662
                      -5                       2.3438355
                       0                       2.1998994
                       5                       1.9772405
                      10                       1.6751393
                      15                       1.2931464
                      20                       0.8308999
                      25                      0.28805697
                      30                     -0.33582636
                      35                      -1.0414301
                      40                      -1.8297963
                      45                      -2.7023854
                      50                      -3.6609193
                      55                      -4.7066823
                      60                      -5.8385418
                      65                      -7.0480843
                      70                      -8.3086693
                      75                      -9.5535667
                      80                      -10.643012
                      85                      -11.350884
                      90                      -11.453346
                      95                      -10.913445
                     100                      -9.9186906
                     105                      -8.7097378
                     110                      -7.4522153
                     115                      -6.2300592
                     120                      -5.0783825
                     125                        -4.00916
                     130                      -3.0248129
                     135                      -2.1244107
                     140                      -1.3062597
                     145                     -0.56886254
                     150                     0.088821899
                     155                      0.66740172
                     160                       1.1671748
                     165                       1.5882723
                     170                       1.9307921
                     175                       2.1949101
                     180                       2.3809842

