        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.1159472
                    -175                       2.1223909
                    -170                        2.101731
                    -165                       2.0537547
                    -160                       1.9789808
                    -155                       1.8785961
                    -150                       1.7544686
                    -145                       1.6091626
                    -140                       1.4459511
                    -135                       1.2688218
                    -130                       1.0824705
                    -125                      0.89226827
                    -120                      0.70418895
                    -115                      0.52467759
                    -110                      0.36044213
                    -105                      0.21815675
                    -100                      0.10407941
                     -95                     0.023608461
                     -90                    -0.019170992
                     -85                    -0.021879717
                     -80                     0.015897048
                     -75                     0.092543974
                     -70                      0.20455837
                     -65                      0.34687244
                     -60                      0.51329249
                     -55                      0.69697743
                     -50                      0.89088811
                     -45                       1.0881617
                     -40                       1.2823915
                     -35                       1.4678133
                     -30                       1.6394142
                     -25                       1.7929802
                     -20                       1.9251052
                     -15                       2.0331736
                     -10                         2.11533
                      -5                       2.1704422
                       0                       2.1980623
                       5                       2.1984087
                      10                       2.1722523
                      15                       2.1209889
                      20                       2.0465297
                      25                       1.9512774
                      30                       1.8380806
                      35                       1.7101832
                      40                       1.5711672
                      45                       1.4248869
                      50                       1.2753934
                      55                       1.1268504
                      60                      0.98344069
                      65                      0.84926294
                      70                       0.7282228
                      75                       0.6239186
                      80                      0.53952583
                      85                      0.47768446
                      90                      0.44039704
                      95                      0.42892878
                     100                       0.4437517
                     105                      0.48449571
                     110                      0.54994304
                     115                      0.63805829
                     120                      0.74605598
                     125                      0.87050254
                     130                       1.0074458
                     135                        1.152563
                     140                       1.3013161
                     145                       1.4491066
                     150                       1.5914182
                     155                       1.7239456
                     160                       1.8427028
                     165                       1.9441122
                     170                       2.0250741
                     175                       2.0830207
                     180                       2.1159472

