        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       1.8922339
                    -175                       1.9383243
                    -170                       1.9755393
                    -165                       2.0035992
                    -160                       2.0224904
                    -155                       2.0324743
                    -150                       2.0340638
                    -145                       2.0279925
                    -140                       2.0151781
                    -135                       1.9966828
                    -130                        1.973671
                    -125                       1.9473665
                    -120                       1.9190096
                    -115                       1.8898152
                    -110                       1.8609326
                    -105                       1.8334089
                    -100                       1.8081561
                     -95                        1.785925
                     -90                       1.7672849
                     -85                       1.7526123
                     -80                       1.7420856
                     -75                       1.7356859
                     -70                         1.73321
                     -65                       1.7342827
                     -60                       1.7383752
                     -55                       1.7448239
                     -50                       1.7528519
                     -45                       1.7615912
                     -40                       1.7701066
                     -35                       1.7774215
                     -30                       1.7825473
                     -25                       1.7845163
                     -20                       1.7824171
                     -15                       1.7754332
                     -10                       1.7628807
                      -5                       1.7442444
                       0                       1.7191835
                       5                       1.6877125
                      10                       1.6498551
                      15                        1.606019
                      20                       1.5568053
                      25                       1.5030208
                      30                       1.4456478
                      35                       1.3858098
                      40                       1.3247321
                      45                       1.2637022
                      50                       1.2040311
                      55                       1.1470177
                      60                       1.0939161
                      65                       1.0459081
                      70                       1.0040792
                      75                      0.96939866
                      80                      0.94270292
                      85                      0.92468281
                      90                      0.91587304
                      95                      0.91664603
                     100                      0.92719735
                     105                      0.94754751
                     110                      0.97753333
                     115                        1.016802
                     120                       1.0648055
                     125                       1.1207973
                     130                       1.1838318
                     135                        1.252771
                     140                       1.3262984
                     145                        1.402945
                     150                       1.4811256
                     155                       1.5591859
                     160                       1.6354587
                     165                       1.7083246
                     170                       1.7762736
                     175                       1.8379627
                     180                       1.8922339

