        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.0119852
                    -175                       2.0278225
                    -170                       1.9829003
                    -165                       1.8768971
                    -160                       1.7102709
                    -155                       1.4842821
                    -150                       1.2010603
                    -145                      0.86373702
                    -140                      0.47667292
                    -135                     0.045816997
                    -130                     -0.42076214
                    -125                     -0.91214691
                    -120                        -1.41367
                    -115                      -1.9059963
                    -110                      -2.3645794
                    -105                      -2.7601986
                    -100                       -3.061469
                     -95                       -3.239802
                     -90                      -3.2759257
                     -85                      -3.1653267
                     -80                      -2.9196581
                     -75                      -2.5632161
                     -70                      -2.1266165
                     -65                      -1.6407456
                     -60                      -1.1328991
                     -55                     -0.62526785
                     -50                     -0.13499649
                     -45                      0.32503381
                     -40                      0.74526133
                     -35                       1.1186088
                     -30                       1.4398425
                     -25                       1.7051215
                     -20                       1.9117016
                     -15                       2.0577543
                     -10                       2.1422671
                      -5                       2.1649999
                       0                       2.1264789
                       5                       2.0279733
                      10                       1.8716965
                      15                       1.6606293
                      20                       1.3987228
                      25                       1.0909339
                      30                      0.74329591
                      35                      0.36298462
                      40                    -0.041629295
                      45                     -0.46095988
                      50                     -0.88424035
                      55                      -1.2996437
                      60                      -1.6945245
                      65                       -2.055816
                      70                      -2.3705982
                      75                      -2.6268268
                      80                      -2.8141639
                      85                      -2.9248065
                      90                      -2.9541721
                      95                      -2.9013291
                     100                      -2.7690374
                     105                      -2.5634569
                     110                      -2.2935468
                     115                      -1.9702965
                     120                      -1.6059189
                     125                      -1.2131124
                     130                     -0.80445636
                     135                     -0.39196439
                     140                     0.013214878
                     145                       0.4009726
                     150                      0.76232189
                     155                       1.0894159
                     160                       1.3755259
                     165                       1.6149962
                     170                       1.8031887
                     175                       1.9364248
                     180                       2.0119852

